,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
0,1.6131,4.784779614325068e-07,0.69,500,,,,,,,
1,,,1.0,726,1.6080023050308228,0.2430586814880371,70.7257,157.354,,,
2,1.6124,4.569559228650138e-07,1.38,1000,,,,,,,
3,,,2.0,1452,1.442181944847107,0.5342798233032227,70.6386,157.548,,,
4,1.5747,4.354338842975206e-07,2.07,1500,,,,,,,
5,1.2491,4.139118457300275e-07,2.75,2000,,,,,,,
6,,,3.0,2178,1.0154329538345337,0.6433641910552979,70.6501,157.523,,,
7,1.0734,3.9238980716253437e-07,3.44,2500,,,,,,,
8,,,4.0,2904,0.8084030747413635,0.7032078504562378,70.6474,157.529,,,
9,0.9815,3.708677685950413e-07,4.13,3000,,,,,,,
10,0.8837,3.4934573002754817e-07,4.82,3500,,,,,,,
11,,,5.0,3630,0.7357528209686279,0.7279180288314819,70.6346,157.557,,,
12,0.8303,3.2782369146005507e-07,5.51,4000,,,,,,,
13,,,6.0,4356,0.6645525097846985,0.7509210109710693,70.654,157.514,,,
14,0.7933,3.0630165289256197e-07,6.2,4500,,,,,,,
15,0.7506,2.8477961432506887e-07,6.89,5000,,,,,,,
16,,,7.0,5082,0.6390836834907532,0.7598167061805725,70.6557,157.51,,,
17,0.7393,2.632575757575757e-07,7.58,5500,,,,,,,
18,,,8.0,5808,0.6350619792938232,0.7687124013900757,70.6554,157.511,,,
19,0.6957,2.417355371900826e-07,8.26,6000,,,,,,,
20,0.6829,2.2021349862258954e-07,8.95,6500,,,,,,,
21,,,9.0,6534,0.6194300055503845,0.7727558612823486,70.6597,157.501,,,
22,0.6582,1.986914600550964e-07,9.64,7000,,,,,,,
23,,,10.0,7260,0.6093645095825195,0.7796747088432312,70.6776,157.462,,,
24,0.6584,1.771694214876033e-07,10.33,7500,,,,,,,
25,,,11.0,7986,0.6030904650688171,0.7809327244758606,70.6515,157.52,,,
26,0.6551,1.5564738292011019e-07,11.02,8000,,,,,,,
27,0.6389,1.3412534435261709e-07,11.71,8500,,,,,,,
28,,,12.0,8712,0.5944541096687317,0.783268928527832,70.6917,157.43,,,
29,0.6426,1.1260330578512396e-07,12.4,9000,,,,,,,
30,,,13.0,9438,0.5985681414604187,0.785515308380127,70.7221,157.362,,,
31,0.6155,9.108126721763084e-08,13.09,9500,,,,,,,
32,0.6234,6.955922865013773e-08,13.77,10000,,,,,,,
33,,,14.0,10164,0.5958243012428284,0.7856051921844482,70.9122,156.941,,,
34,0.6186,4.8037190082644624e-08,14.46,10500,,,,,,,
35,,,15.0,10890,0.5899043679237366,0.7860544323921204,70.9779,156.795,,,
36,0.6126,2.6515151515151513e-08,15.15,11000,,,,,,,
37,0.6151,4.993112947658402e-09,15.84,11500,,,,,,,
38,,,16.0,11616,0.5916407704353333,0.7862341403961182,71.036,156.667,,,
39,,,16.0,11616,,,,,5074.6563,2.289,1.08280913839683e+16
