,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,1.6098,4.784779614325068e-07,0.69,500,,,,,,,,,,
1,,,1.0,726,1.6081303358078003,0.23317459225654602,21.2377,524.022,32.772,,,,,
2,1.6095,4.569559228650138e-07,1.38,1000,,,,,,,,,,
3,,,2.0,1452,1.6040600538253784,0.29337766766548157,21.3334,521.669,32.625,,,,,
4,1.6079,4.354338842975206e-07,2.07,1500,,,,,,,,,,
5,1.6004,4.139118457300275e-07,2.75,2000,,,,,,,,,,
6,,,3.0,2178,1.574560284614563,0.3834127187728882,21.7752,511.085,31.963,,,,,
7,1.573,3.9238980716253437e-07,3.44,2500,,,,,,,,,,
8,,,4.0,2904,1.4777730703353882,0.405696839094162,21.593,515.399,32.233,,,,,
9,1.5149,3.708677685950413e-07,4.13,3000,,,,,,,,,,
10,1.456,3.4934573002754817e-07,4.82,3500,,,,,,,,,,
11,,,5.0,3630,1.3930765390396118,0.425285279750824,22.2674,499.789,31.256,,,,,
12,1.407,3.2782369146005507e-07,5.51,4000,,,,,,,,,,
13,,,6.0,4356,1.3390252590179443,0.4489172399044037,21.2157,524.565,32.806,,,,,
14,1.3887,3.0630165289256197e-07,6.2,4500,,,,,,,,,,
15,1.3536,2.8477961432506887e-07,6.89,5000,,,,,,,,,,
16,,,7.0,5082,1.2965450286865234,0.4701231122016907,21.3367,521.591,32.62,,,,,
17,1.3262,2.632575757575757e-07,7.58,5500,,,,,,,,,,
18,,,8.0,5808,1.2655154466629028,0.48710575699806213,21.3751,520.652,32.561,,,,,
19,1.3105,2.417355371900826e-07,8.26,6000,,,,,,,,,,
20,1.2964,2.2021349862258954e-07,8.95,6500,,,,,,,,,,
21,,,9.0,6534,1.2430225610733032,0.49959564208984375,20.5944,540.389,33.796,,,,,
22,1.2917,1.986914600550964e-07,9.64,7000,,,,,,,,,,
23,,,10.0,7260,1.225764274597168,0.5075029134750366,20.9956,530.064,33.15,,,,,
24,1.2745,1.771694214876033e-07,10.33,7500,,,,,,,,,,
25,,,11.0,7986,1.2108052968978882,0.5150507688522339,21.6055,515.1,32.214,,,,,
26,1.2677,1.5564738292011019e-07,11.02,8000,,,,,,,,,,
27,1.2544,1.3412534435261709e-07,11.71,8500,,,,,,,,,,
28,,,12.0,8712,1.2021890878677368,0.5173870325088501,21.2408,523.946,32.767,,,,,
29,1.2518,1.1260330578512396e-07,12.4,9000,,,,,,,,,,
30,,,13.0,9438,1.1923543214797974,0.5234971642494202,21.3094,522.258,32.662,,,,,
31,1.2391,9.108126721763084e-08,13.09,9500,,,,,,,,,,
32,1.2368,6.955922865013773e-08,13.77,10000,,,,,,,,,,
33,,,14.0,10164,1.1874531507492065,0.5255638360977173,21.3132,522.165,32.656,,,,,
34,1.2359,4.8037190082644624e-08,14.46,10500,,,,,,,,,,
35,,,15.0,10890,1.184322714805603,0.5286189317703247,21.5257,517.011,32.333,,,,,
36,1.2302,2.6515151515151513e-08,15.15,11000,,,,,,,,,,
37,1.2328,4.993112947658402e-09,15.84,11500,,,,,,,,,,
38,,,16.0,11616,1.183366298675537,0.5287087559700012,21.2129,524.634,32.81,,,,,
39,,,16.0,11616,,,,,,1479.1301,125.587,7.853,9586541245901880.0,1.3710758035833186
