,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
0,1.6109,4.784779614325068e-07,0.69,500,,,,,,,
1,,,1.0,726,1.6087064743041992,0.2546500265598297,23.6444,470.682,,,
2,1.6106,4.569559228650138e-07,1.38,1000,,,,,,,
3,,,2.0,1452,1.6030349731445312,0.39078083634376526,23.867,466.292,,,
4,1.6084,4.354338842975206e-07,2.07,1500,,,,,,,
5,1.5979,4.139118457300275e-07,2.75,2000,,,,,,,
6,,,3.0,2178,1.5186413526535034,0.5056159496307373,23.9503,464.671,,,
7,1.5376,3.9238980716253437e-07,3.44,2500,,,,,,,
8,,,4.0,2904,1.2864432334899902,0.5674364566802979,23.9815,464.067,,,
9,1.4421,3.708677685950413e-07,4.13,3000,,,,,,,
10,1.347,3.4934573002754817e-07,4.82,3500,,,,,,,
11,,,5.0,3630,1.1363693475723267,0.5997843742370605,23.9064,465.525,,,
12,1.2796,3.2782369146005507e-07,5.51,4000,,,,,,,
13,,,6.0,4356,1.067957878112793,0.6264714002609253,23.9072,465.508,,,
14,1.2084,3.0630165289256197e-07,6.2,4500,,,,,,,
15,1.1762,2.8477961432506887e-07,6.89,5000,,,,,,,
16,,,7.0,5082,0.9872086048126221,0.6456105709075928,23.9204,465.252,,,
17,1.1373,2.632575757575757e-07,7.58,5500,,,,,,,
18,,,8.0,5808,0.9404582977294922,0.6591787338256836,23.9396,464.878,,,
19,1.0758,2.417355371900826e-07,8.26,6000,,,,,,,
20,1.0431,2.2021349862258954e-07,8.95,6500,,,,,,,
21,,,9.0,6534,0.9049288630485535,0.666277289390564,23.9429,464.815,,,
22,1.0302,1.986914600550964e-07,9.64,7000,,,,,,,
23,,,10.0,7260,0.8824978470802307,0.6745439767837524,23.9317,465.032,,,
24,1.0034,1.771694214876033e-07,10.33,7500,,,,,,,
25,,,11.0,7986,0.8627864122390747,0.6806541681289673,23.9391,464.888,,,
26,0.9993,1.5564738292011019e-07,11.02,8000,,,,,,,
27,0.9738,1.3412534435261709e-07,11.71,8500,,,,,,,
28,,,12.0,8712,0.8461255431175232,0.6845179200172424,23.9862,463.975,,,
29,0.9572,1.1260330578512396e-07,12.4,9000,,,,,,,
30,,,13.0,9438,0.8377518057823181,0.6868541836738586,23.9858,463.983,,,
31,0.9431,9.108126721763084e-08,13.09,9500,,,,,,,
32,0.9487,6.955922865013773e-08,13.77,10000,,,,,,,
33,,,14.0,10164,0.8313097953796387,0.6877527236938477,23.9243,465.175,,,
34,0.9363,4.8037190082644624e-08,14.46,10500,,,,,,,
35,,,15.0,10890,0.8289047479629517,0.688741147518158,23.9121,465.413,,,
36,0.9235,2.6515151515151513e-08,15.15,11000,,,,,,,
37,0.9233,4.993112947658402e-09,15.84,11500,,,,,,,
38,,,16.0,11616,0.8282978534698486,0.6884715557098389,23.9168,465.322,,,
39,,,16.0,11616,,,,,1712.3514,6.784,3798063090950700.0
