,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,1.6103,4.953049879807692e-07,0.15,500,,,,,,,,,,
1,1.61,4.906099759615384e-07,0.3,1000,,,,,,,,,,
2,1.61,4.859149639423077e-07,0.45,1500,,,,,,,,,,
3,1.6107,4.812199519230769e-07,0.6,2000,,,,,,,,,,
4,1.6089,4.765249399038461e-07,0.75,2500,,,,,,,,,,
5,1.6087,4.7182992788461533e-07,0.9,3000,,,,,,,,,,
6,,,1.0,3328,1.530344009399414,0.33899906277656555,299.3676,173.335,10.836,,,,,
7,1.567,4.671349158653846e-07,1.05,3500,,,,,,,,,,
8,1.4862,4.6243990384615386e-07,1.2,4000,,,,,,,,,,
9,1.4681,4.5774489182692304e-07,1.35,4500,,,,,,,,,,
10,1.4233,4.5304987980769227e-07,1.5,5000,,,,,,,,,,
11,1.4108,4.4835486778846156e-07,1.65,5500,,,,,,,,,,
12,1.4028,4.4365985576923074e-07,1.8,6000,,,,,,,,,,
13,1.3892,4.3896484375e-07,1.95,6500,,,,,,,,,,
14,,,2.0,6656,1.3028703927993774,0.45000097155570984,301.1981,172.282,10.77,,,,,
15,1.3669,4.342698317307692e-07,2.1,7000,,,,,,,,,,
16,1.3598,4.295748197115384e-07,2.25,7500,,,,,,,,,,
17,1.3504,4.248798076923077e-07,2.4,8000,,,,,,,,,,
18,1.3405,4.201847956730769e-07,2.55,8500,,,,,,,,,,
19,1.3367,4.1548978365384615e-07,2.7,9000,,,,,,,,,,
20,1.3429,4.1079477163461533e-07,2.85,9500,,,,,,,,,,
21,,,3.0,9984,1.2525241374969482,0.47541964054107666,300.5903,172.63,10.792,,,,,
22,1.3309,4.060997596153846e-07,3.0,10000,,,,,,,,,,
23,1.3168,4.0140474759615385e-07,3.16,10500,,,,,,,,,,
24,1.3186,3.9670973557692304e-07,3.31,11000,,,,,,,,,,
25,1.3081,3.9201472355769227e-07,3.46,11500,,,,,,,,,,
26,1.2846,3.8731971153846156e-07,3.61,12000,,,,,,,,,,
27,1.2975,3.8262469951923074e-07,3.76,12500,,,,,,,,,,
28,1.2837,3.779296875e-07,3.91,13000,,,,,,,,,,
29,,,4.0,13312,1.2284705638885498,0.4885818362236023,300.7407,172.544,10.787,,,,,
30,1.275,3.732346754807692e-07,4.06,13500,,,,,,,,,,
31,1.2784,3.6853966346153844e-07,4.21,14000,,,,,,,,,,
32,1.2801,3.638446514423077e-07,4.36,14500,,,,,,,,,,
33,1.2675,3.591496394230769e-07,4.51,15000,,,,,,,,,,
34,1.2571,3.5445462740384615e-07,4.66,15500,,,,,,,,,,
35,1.2706,3.4975961538461533e-07,4.81,16000,,,,,,,,,,
36,1.261,3.450646033653846e-07,4.96,16500,,,,,,,,,,
37,,,5.0,16640,1.2136383056640625,0.4952496588230133,301.2137,172.273,10.77,,,,,
38,1.2697,3.4036959134615385e-07,5.11,17000,,,,,,,,,,
39,1.2586,3.3567457932692303e-07,5.26,17500,,,,,,,,,,
40,1.2539,3.3097956730769227e-07,5.41,18000,,,,,,,,,,
41,1.248,3.2628455528846156e-07,5.56,18500,,,,,,,,,,
42,1.2402,3.215895432692308e-07,5.71,19000,,,,,,,,,,
43,1.2431,3.1689453125e-07,5.86,19500,,,,,,,,,,
44,,,6.0,19968,1.2045817375183105,0.5008960962295532,300.9696,172.413,10.778,,,,,
45,1.2371,3.121995192307692e-07,6.01,20000,,,,,,,,,,
46,1.2401,3.0750450721153844e-07,6.16,20500,,,,,,,,,,
47,1.249,3.028094951923077e-07,6.31,21000,,,,,,,,,,
48,1.255,2.981144831730769e-07,6.46,21500,,,,,,,,,,
49,1.2504,2.9341947115384615e-07,6.61,22000,,,,,,,,,,
50,1.2055,2.8872445913461533e-07,6.76,22500,,,,,,,,,,
51,1.2278,2.840294471153846e-07,6.91,23000,,,,,,,,,,
52,,,7.0,23296,1.194819688796997,0.5038060545921326,301.1143,172.33,10.773,,,,,
53,1.2218,2.7933443509615385e-07,7.06,23500,,,,,,,,,,
54,1.2145,2.746394230769231e-07,7.21,24000,,,,,,,,,,
55,1.22,2.6994441105769227e-07,7.36,24500,,,,,,,,,,
56,1.2043,2.6524939903846156e-07,7.51,25000,,,,,,,,,,
57,1.219,2.605543870192308e-07,7.66,25500,,,,,,,,,,
58,1.2273,2.5585937499999997e-07,7.81,26000,,,,,,,,,,
59,1.2307,2.511643629807692e-07,7.96,26500,,,,,,,,,,
60,,,8.0,26624,1.1869771480560303,0.5076795816421509,301.6132,172.045,10.755,,,,,
61,1.2354,2.4646935096153844e-07,8.11,27000,,,,,,,,,,
62,1.1948,2.417743389423077e-07,8.26,27500,,,,,,,,,,
63,1.2187,2.370793269230769e-07,8.41,28000,,,,,,,,,,
64,1.2095,2.3238431490384615e-07,8.56,28500,,,,,,,,,,
65,1.1995,2.2768930288461538e-07,8.71,29000,,,,,,,,,,
66,1.2083,2.229942908653846e-07,8.86,29500,,,,,,,,,,
67,,,9.0,29952,1.1849998235702515,0.510107696056366,301.0977,172.339,10.774,,,,,
68,1.2031,2.1829927884615385e-07,9.01,30000,,,,,,,,,,
69,1.2141,2.1360426682692306e-07,9.16,30500,,,,,,,,,,
70,1.1976,2.0890925480769232e-07,9.31,31000,,,,,,,,,,
71,1.2085,2.0421424278846153e-07,9.47,31500,,,,,,,,,,
72,1.2022,1.9951923076923076e-07,9.62,32000,,,,,,,,,,
73,1.1976,1.9482421875e-07,9.77,32500,,,,,,,,,,
74,1.204,1.901292067307692e-07,9.92,33000,,,,,,,,,,
75,,,10.0,33280,1.181930661201477,0.5121890306472778,301.1364,172.317,10.773,,,,,
76,1.1967,1.8543419471153847e-07,10.07,33500,,,,,,,,,,
77,1.1925,1.8073918269230768e-07,10.22,34000,,,,,,,,,,
78,1.1782,1.760441706730769e-07,10.37,34500,,,,,,,,,,
79,1.1938,1.7134915865384614e-07,10.52,35000,,,,,,,,,,
80,1.1964,1.6665414663461538e-07,10.67,35500,,,,,,,,,,
81,1.2015,1.6195913461538461e-07,10.82,36000,,,,,,,,,,
82,1.1972,1.5726412259615385e-07,10.97,36500,,,,,,,,,,
83,,,11.0,36608,1.1778285503387451,0.5138270854949951,301.4929,172.114,10.76,,,,,
84,1.201,1.5256911057692306e-07,11.12,37000,,,,,,,,,,
85,1.1885,1.4787409855769232e-07,11.27,37500,,,,,,,,,,
86,1.1826,1.4317908653846153e-07,11.42,38000,,,,,,,,,,
87,1.182,1.384840745192308e-07,11.57,38500,,,,,,,,,,
88,1.194,1.337890625e-07,11.72,39000,,,,,,,,,,
89,1.1741,1.290940504807692e-07,11.87,39500,,,,,,,,,,
90,,,12.0,39936,1.177156925201416,0.515041172504425,301.7737,171.953,10.75,,,,,
91,1.1885,1.2439903846153847e-07,12.02,40000,,,,,,,,,,
92,1.186,1.197040264423077e-07,12.17,40500,,,,,,,,,,
93,1.1775,1.1500901442307692e-07,12.32,41000,,,,,,,,,,
94,1.1894,1.1031400240384616e-07,12.47,41500,,,,,,,,,,
95,1.1776,1.0561899038461539e-07,12.62,42000,,,,,,,,,,
96,1.1771,1.009239783653846e-07,12.77,42500,,,,,,,,,,
97,1.1899,9.622896634615383e-08,12.92,43000,,,,,,,,,,
98,,,13.0,43264,1.1742630004882812,0.5153301954269409,301.8123,171.931,10.748,,,,,
99,1.1837,9.153395432692307e-08,13.07,43500,,,,,,,,,,
100,1.1687,8.68389423076923e-08,13.22,44000,,,,,,,,,,
101,1.1801,8.214393028846154e-08,13.37,44500,,,,,,,,,,
102,1.1905,7.744891826923076e-08,13.52,45000,,,,,,,,,,
103,1.1906,7.275390625e-08,13.67,45500,,,,,,,,,,
104,1.1684,6.805889423076923e-08,13.82,46000,,,,,,,,,,
105,1.1824,6.336388221153846e-08,13.97,46500,,,,,,,,,,
106,,,14.0,46592,1.1756583452224731,0.5162551999092102,301.6011,172.052,10.756,,,,,
107,1.1703,5.866887019230769e-08,14.12,47000,,,,,,,,,,
108,1.1856,5.397385817307692e-08,14.27,47500,,,,,,,,,,
109,1.1794,4.927884615384615e-08,14.42,48000,,,,,,,,,,
110,1.1706,4.4583834134615384e-08,14.57,48500,,,,,,,,,,
111,1.1782,3.988882211538461e-08,14.72,49000,,,,,,,,,,
112,1.1757,3.5193810096153846e-08,14.87,49500,,,,,,,,,,
113,,,15.0,49920,1.174780011177063,0.5165250301361084,301.4346,172.147,10.762,,,,,
114,1.1797,3.0498798076923075e-08,15.02,50000,,,,,,,,,,
115,1.1714,2.5803786057692306e-08,15.17,50500,,,,,,,,,,
116,1.1532,2.1108774038461537e-08,15.32,51000,,,,,,,,,,
117,1.1929,1.641376201923077e-08,15.47,51500,,,,,,,,,,
118,1.1714,1.171875e-08,15.62,52000,,,,,,,,,,
119,1.1576,7.023737980769231e-09,15.78,52500,,,,,,,,,,
120,1.175,2.3287259615384615e-09,15.93,53000,,,,,,,,,,
121,,,16.0,53248,1.176007866859436,0.516814112663269,301.5469,172.083,10.758,,,,,
122,,,16.0,53248,,,,,,20728.2435,41.091,2.569,7.533791107380509e+16,1.2603731350256846
