,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,1.6114,4.941806331471135e-07,0.19,500,,,,,,,,,,
1,1.6114,4.883612662942272e-07,0.37,1000,,,,,,,,,,
2,1.6096,4.825418994413408e-07,0.56,1500,,,,,,,,,,
3,1.6098,4.7672253258845435e-07,0.74,2000,,,,,,,,,,
4,1.6061,4.709031657355679e-07,0.93,2500,,,,,,,,,,
5,,,1.0,2685,1.5976876020431519,0.31091561913490295,65.3388,661.093,41.323,,,,,
6,1.5991,4.650837988826816e-07,1.12,3000,,,,,,,,,,
7,1.5841,4.5926443202979516e-07,1.3,3500,,,,,,,,,,
8,1.5513,4.534450651769087e-07,1.49,4000,,,,,,,,,,
9,1.513,4.476256983240223e-07,1.68,4500,,,,,,,,,,
10,1.4846,4.4180633147113597e-07,1.86,5000,,,,,,,,,,
11,,,2.0,5370,1.4107387065887451,0.40305590629577637,64.6495,668.141,41.764,,,,,
12,1.4602,4.3598696461824953e-07,2.05,5500,,,,,,,,,,
13,1.4459,4.301675977653631e-07,2.23,6000,,,,,,,,,,
14,1.4295,4.2434823091247667e-07,2.42,6500,,,,,,,,,,
15,1.4205,4.185288640595903e-07,2.61,7000,,,,,,,,,,
16,1.4082,4.127094972067039e-07,2.79,7500,,,,,,,,,,
17,1.407,4.068901303538175e-07,2.98,8000,,,,,,,,,,
18,,,3.0,8055,1.3543304204940796,0.432156503200531,64.8277,666.304,41.649,,,,,
19,1.3924,4.0107076350093104e-07,3.17,8500,,,,,,,,,,
20,1.391,3.9525139664804466e-07,3.35,9000,,,,,,,,,,
21,1.3694,3.894320297951583e-07,3.54,9500,,,,,,,,,,
22,1.3827,3.8361266294227185e-07,3.72,10000,,,,,,,,,,
23,1.3663,3.7779329608938547e-07,3.91,10500,,,,,,,,,,
24,,,4.0,10740,1.3200366497039795,0.4500289261341095,115.5642,373.775,23.364,,,,,
25,1.3614,3.7197392923649904e-07,4.1,11000,,,,,,,,,,
26,1.3551,3.6615456238361266e-07,4.28,11500,,,,,,,,,,
27,1.3513,3.603351955307262e-07,4.47,12000,,,,,,,,,,
28,1.3292,3.5451582867783984e-07,4.66,12500,,,,,,,,,,
29,1.352,3.486964618249534e-07,4.84,13000,,,,,,,,,,
30,,,5.0,13425,1.2955831289291382,0.4648454785346985,132.6356,325.667,20.357,,,,,
