,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,1.6124,4.952936746987952e-07,0.15,500,,,,,,,,,,
1,1.6115,4.905873493975903e-07,0.3,1000,,,,,,,,,,
2,1.6098,4.858810240963855e-07,0.45,1500,,,,,,,,,,
3,1.5915,4.811746987951807e-07,0.6,2000,,,,,,,,,,
4,1.5411,4.764683734939759e-07,0.75,2500,,,,,,,,,,
5,1.4882,4.7176204819277104e-07,0.9,3000,,,,,,,,,,
6,,,1.0,3320,1.548590898513794,0.36037078499794006,300.1793,172.867,10.807,,,,,
7,1.4402,4.6705572289156623e-07,1.05,3500,,,,,,,,,,
8,1.4148,4.623493975903614e-07,1.2,4000,,,,,,,,,,
9,1.3668,4.576430722891566e-07,1.36,4500,,,,,,,,,,
10,1.3631,4.529367469879518e-07,1.51,5000,,,,,,,,,,
11,1.3405,4.4823042168674697e-07,1.66,5500,,,,,,,,,,
12,1.3251,4.4352409638554216e-07,1.81,6000,,,,,,,,,,
13,1.33,4.388177710843373e-07,1.96,6500,,,,,,,,,,
14,,,2.0,6640,1.3546421527862549,0.43730127811431885,299.9481,173.0,10.815,,,,,
15,1.2975,4.3411144578313253e-07,2.11,7000,,,,,,,,,,
16,1.3064,4.2940512048192767e-07,2.26,7500,,,,,,,,,,
17,1.2832,4.246987951807229e-07,2.41,8000,,,,,,,,,,
18,1.2778,4.1999246987951804e-07,2.56,8500,,,,,,,,,,
19,1.2849,4.152861445783132e-07,2.71,9000,,,,,,,,,,
20,1.268,4.1057981927710846e-07,2.86,9500,,,,,,,,,,
21,,,3.0,9960,1.306187391281128,0.4525062143802643,299.6997,173.143,10.824,,,,,
22,1.2692,4.058734939759036e-07,3.01,10000,,,,,,,,,,
23,1.2544,4.011671686746988e-07,3.16,10500,,,,,,,,,,
24,1.2494,3.9646084337349397e-07,3.31,11000,,,,,,,,,,
25,1.2666,3.9175451807228915e-07,3.46,11500,,,,,,,,,,
26,1.2448,3.870481927710843e-07,3.61,12000,,,,,,,,,,
27,1.253,3.8234186746987953e-07,3.77,12500,,,,,,,,,,
28,1.2376,3.7763554216867466e-07,3.92,13000,,,,,,,,,,
29,,,4.0,13280,1.293243408203125,0.4598485231399536,299.6343,173.181,10.827,,,,,
30,1.2349,3.7292921686746985e-07,4.07,13500,,,,,,,,,,
31,1.2194,3.682228915662651e-07,4.22,14000,,,,,,,,,,
32,1.2352,3.635165662650602e-07,4.37,14500,,,,,,,,,,
33,1.2387,3.588102409638554e-07,4.52,15000,,,,,,,,,,
34,1.2211,3.541039156626506e-07,4.67,15500,,,,,,,,,,
35,1.2189,3.493975903614458e-07,4.82,16000,,,,,,,,,,
36,1.2239,3.446912650602409e-07,4.97,16500,,,,,,,,,,
37,,,5.0,16600,1.2818787097930908,0.46661269664764404,299.0971,173.492,10.846,,,,,
38,1.2063,3.3998493975903615e-07,5.12,17000,,,,,,,,,,
39,1.2142,3.352786144578313e-07,5.27,17500,,,,,,,,,,
40,1.2118,3.3057228915662647e-07,5.42,18000,,,,,,,,,,
41,1.2167,3.258659638554217e-07,5.57,18500,,,,,,,,,,
42,1.1869,3.2115963855421684e-07,5.72,19000,,,,,,,,,,
43,1.2147,3.1645331325301203e-07,5.87,19500,,,,,,,,,,
44,,,6.0,19920,1.2707477807998657,0.4729914665222168,299.2155,173.423,10.842,,,,,
45,1.1938,3.117469879518072e-07,6.02,20000,,,,,,,,,,
46,1.2035,3.070406626506024e-07,6.17,20500,,,,,,,,,,
47,1.2,3.023343373493976e-07,6.33,21000,,,,,,,,,,
48,1.1919,2.976280120481928e-07,6.48,21500,,,,,,,,,,
49,1.1957,2.929216867469879e-07,6.63,22000,,,,,,,,,,
50,1.1936,2.8821536144578315e-07,6.78,22500,,,,,,,,,,
51,1.1745,2.835090361445783e-07,6.93,23000,,,,,,,,,,
52,,,7.0,23240,1.2703616619110107,0.47522690892219543,299.0768,173.504,10.847,,,,,
53,1.1746,2.7880271084337347e-07,7.08,23500,,,,,,,,,,
54,1.1863,2.740963855421687e-07,7.23,24000,,,,,,,,,,
55,1.1774,2.6939006024096384e-07,7.38,24500,,,,,,,,,,
56,1.1895,2.64683734939759e-07,7.53,25000,,,,,,,,,,
57,1.2009,2.599774096385542e-07,7.68,25500,,,,,,,,,,
58,1.1918,2.552710843373494e-07,7.83,26000,,,,,,,,,,
59,1.1759,2.5056475903614453e-07,7.98,26500,,,,,,,,,,
60,,,8.0,26560,1.264824390411377,0.47740456461906433,299.4647,173.279,10.833,,,,,
61,1.1897,2.4585843373493977e-07,8.13,27000,,,,,,,,,,
62,1.18,2.4115210843373496e-07,8.28,27500,,,,,,,,,,
63,1.1752,2.3644578313253012e-07,8.43,28000,,,,,,,,,,
64,1.1915,2.3173945783132528e-07,8.58,28500,,,,,,,,,,
65,1.1539,2.2703313253012046e-07,8.73,29000,,,,,,,,,,
66,1.1633,2.2232680722891565e-07,8.89,29500,,,,,,,,,,
67,,,9.0,29880,1.2648860216140747,0.4793509542942047,301.567,172.071,10.757,,,,,
68,1.164,2.1762048192771083e-07,9.04,30000,,,,,,,,,,
69,1.1794,2.1291415662650602e-07,9.19,30500,,,,,,,,,,
70,1.1602,2.082078313253012e-07,9.34,31000,,,,,,,,,,
71,1.1797,2.035015060240964e-07,9.49,31500,,,,,,,,,,
72,1.1518,1.9879518072289155e-07,9.64,32000,,,,,,,,,,
73,1.1708,1.9408885542168674e-07,9.79,32500,,,,,,,,,,
74,1.1583,1.8938253012048192e-07,9.94,33000,,,,,,,,,,
75,,,10.0,33200,1.2649649381637573,0.4808540940284729,301.3032,172.222,10.767,,,,,
76,1.1655,1.8467620481927708e-07,10.09,33500,,,,,,,,,,
77,1.1521,1.7996987951807227e-07,10.24,34000,,,,,,,,,,
78,1.1576,1.7526355421686746e-07,10.39,34500,,,,,,,,,,
79,1.155,1.7055722891566264e-07,10.54,35000,,,,,,,,,,
80,1.171,1.6585090361445783e-07,10.69,35500,,,,,,,,,,
81,1.1571,1.6114457831325302e-07,10.84,36000,,,,,,,,,,
82,1.1606,1.5643825301204818e-07,10.99,36500,,,,,,,,,,
83,,,11.0,36520,1.2553012371063232,0.483397901058197,299.0172,173.538,10.849,,,,,
84,1.1531,1.5173192771084336e-07,11.14,37000,,,,,,,,,,
85,1.137,1.4702560240963855e-07,11.3,37500,,,,,,,,,,
86,1.1571,1.4231927710843373e-07,11.45,38000,,,,,,,,,,
87,1.1693,1.376129518072289e-07,11.6,38500,,,,,,,,,,
88,1.166,1.3290662650602408e-07,11.75,39000,,,,,,,,,,
89,1.1509,1.282003012048193e-07,11.9,39500,,,,,,,,,,
90,,,12.0,39840,1.250708818435669,0.483648419380188,298.7845,173.674,10.857,,,,,
91,1.1774,1.2349397590361445e-07,12.05,40000,,,,,,,,,,
92,1.1598,1.1878765060240964e-07,12.2,40500,,,,,,,,,,
93,1.146,1.1408132530120481e-07,12.35,41000,,,,,,,,,,
94,1.1588,1.09375e-07,12.5,41500,,,,,,,,,,
95,1.1475,1.0466867469879517e-07,12.65,42000,,,,,,,,,,
96,1.1461,9.996234939759034e-08,12.8,42500,,,,,,,,,,
97,1.1588,9.525602409638554e-08,12.95,43000,,,,,,,,,,
98,,,13.0,43160,1.2543083429336548,0.4842650890350342,299.146,173.464,10.844,,,,,
99,1.1486,9.054969879518072e-08,13.1,43500,,,,,,,,,,
100,1.1614,8.58433734939759e-08,13.25,44000,,,,,,,,,,
101,1.1511,8.113704819277108e-08,13.4,44500,,,,,,,,,,
102,1.1511,7.643072289156626e-08,13.55,45000,,,,,,,,,,
103,1.1623,7.172439759036145e-08,13.7,45500,,,,,,,,,,
104,1.1412,6.701807228915662e-08,13.86,46000,,,,,,,,,,
105,,,14.0,46480,1.2568756341934204,0.4848432242870331,299.7774,173.098,10.821,,,,,
106,1.1432,6.231174698795181e-08,14.01,46500,,,,,,,,,,
107,1.1328,5.760542168674699e-08,14.16,47000,,,,,,,,,,
108,1.1541,5.289909638554217e-08,14.31,47500,,,,,,,,,,
