,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,1.61,4.941806331471135e-07,0.19,500,,,,,,,,,,
1,1.6081,4.883612662942272e-07,0.37,1000,,,,,,,,,,
2,1.5964,4.825418994413408e-07,0.56,1500,,,,,,,,,,
3,1.5364,4.7672253258845435e-07,0.74,2000,,,,,,,,,,
4,1.469,4.709031657355679e-07,0.93,2500,,,,,,,,,,
5,,,1.0,2685,1.3091745376586914,0.4930431842803955,222.013,194.561,12.161,,,,,
6,1.4222,4.650837988826816e-07,1.12,3000,,,,,,,,,,
7,1.3829,4.5926443202979516e-07,1.3,3500,,,,,,,,,,
8,1.3251,4.534450651769087e-07,1.49,4000,,,,,,,,,,
9,1.297,4.476256983240223e-07,1.68,4500,,,,,,,,,,
10,1.2765,4.4180633147113597e-07,1.86,5000,,,,,,,,,,
11,,,2.0,5370,1.1649107933044434,0.5352471470832825,222.485,194.148,12.136,,,,,
12,1.2687,4.3598696461824953e-07,2.05,5500,,,,,,,,,,
13,1.2421,4.301675977653631e-07,2.23,6000,,,,,,,,,,
14,1.2265,4.2434823091247667e-07,2.42,6500,,,,,,,,,,
15,1.2242,4.185288640595903e-07,2.61,7000,,,,,,,,,,
16,1.2044,4.127094972067039e-07,2.79,7500,,,,,,,,,,
17,1.1899,4.068901303538175e-07,2.98,8000,,,,,,,,,,
18,,,3.0,8055,1.125691533088684,0.5518462657928467,222.6758,193.982,12.125,,,,,
19,1.1706,4.0107076350093104e-07,3.17,8500,,,,,,,,,,
20,1.1747,3.9525139664804466e-07,3.35,9000,,,,,,,,,,
21,1.1595,3.894320297951583e-07,3.54,9500,,,,,,,,,,
22,1.1744,3.8361266294227185e-07,3.72,10000,,,,,,,,,,
23,1.1708,3.7779329608938547e-07,3.91,10500,,,,,,,,,,
24,,,4.0,10740,1.0985560417175293,0.5615696310997009,222.7352,193.93,12.122,,,,,
25,1.1507,3.7197392923649904e-07,4.1,11000,,,,,,,,,,
26,1.1354,3.6615456238361266e-07,4.28,11500,,,,,,,,,,
27,1.1527,3.603351955307262e-07,4.47,12000,,,,,,,,,,
28,1.1246,3.5451582867783984e-07,4.66,12500,,,,,,,,,,
29,1.1351,3.486964618249534e-07,4.84,13000,,,,,,,,,,
30,,,5.0,13425,1.0894187688827515,0.5667785406112671,222.3657,194.252,12.142,,,,,
31,1.1164,3.4287709497206703e-07,5.03,13500,,,,,,,,,,
32,1.1223,3.370577281191806e-07,5.21,14000,,,,,,,,,,
33,1.1175,3.312383612662942e-07,5.4,14500,,,,,,,,,,
34,1.1,3.254189944134078e-07,5.59,15000,,,,,,,,,,
35,1.114,3.195996275605214e-07,5.77,15500,,,,,,,,,,
36,1.1048,3.1378026070763497e-07,5.96,16000,,,,,,,,,,
37,,,6.0,16110,1.0806061029434204,0.5705058574676514,222.7744,193.896,12.12,,,,,
38,1.1101,3.079608938547486e-07,6.15,16500,,,,,,,,,,
39,1.1052,3.0214152700186216e-07,6.33,17000,,,,,,,,,,
40,1.0905,2.963221601489758e-07,6.52,17500,,,,,,,,,,
41,1.0975,2.905027932960894e-07,6.7,18000,,,,,,,,,,
42,1.086,2.8468342644320297e-07,6.89,18500,,,,,,,,,,
43,,,7.0,18795,1.0740522146224976,0.5732839703559875,222.7663,193.903,12.12,,,,,
44,1.0833,2.7886405959031653e-07,7.08,19000,,,,,,,,,,
45,1.0683,2.7304469273743015e-07,7.26,19500,,,,,,,,,,
46,1.102,2.672253258845438e-07,7.45,20000,,,,,,,,,,
47,1.0864,2.6140595903165734e-07,7.64,20500,,,,,,,,,,
48,1.0885,2.555865921787709e-07,7.82,21000,,,,,,,,,,
