,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,1.6118,4.952936746987952e-07,0.15,500,,,,,,,,,,
1,1.6114,4.905873493975903e-07,0.3,1000,,,,,,,,,,
2,1.611,4.858810240963855e-07,0.45,1500,,,,,,,,,,
3,1.6099,4.811746987951807e-07,0.6,2000,,,,,,,,,,
4,1.6096,4.764683734939759e-07,0.75,2500,,,,,,,,,,
5,1.6085,4.7176204819277104e-07,0.9,3000,,,,,,,,,,
6,,,1.0,3320,1.6074659824371338,0.2353394627571106,92.5319,560.79,35.058,,,,,
7,1.6071,4.6705572289156623e-07,1.05,3500,,,,,,,,,,
8,1.6044,4.623493975903614e-07,1.2,4000,,,,,,,,,,
9,1.5946,4.576430722891566e-07,1.36,4500,,,,,,,,,,
10,1.5783,4.529367469879518e-07,1.51,5000,,,,,,,,,,
11,1.5572,4.4823042168674697e-07,1.66,5500,,,,,,,,,,
12,1.5325,4.4352409638554216e-07,1.81,6000,,,,,,,,,,
13,1.5198,4.388177710843373e-07,1.96,6500,,,,,,,,,,
14,,,2.0,6640,1.5219649076461792,0.3304812014102936,92.3511,561.888,35.127,,,,,
15,1.5052,4.3411144578313253e-07,2.11,7000,,,,,,,,,,
16,1.4904,4.2940512048192767e-07,2.26,7500,,,,,,,,,,
17,1.4854,4.246987951807229e-07,2.41,8000,,,,,,,,,,
18,1.4773,4.1999246987951804e-07,2.56,8500,,,,,,,,,,
19,1.4634,4.152861445783132e-07,2.71,9000,,,,,,,,,,
20,1.4593,4.1057981927710846e-07,2.86,9500,,,,,,,,,,
21,,,3.0,9960,1.4621483087539673,0.36085256934165955,86.4992,599.902,37.503,,,,,
22,1.4641,4.058734939759036e-07,3.01,10000,,,,,,,,,,
23,1.4493,4.011671686746988e-07,3.16,10500,,,,,,,,,,
24,1.445,3.9646084337349397e-07,3.31,11000,,,,,,,,,,
25,1.446,3.9175451807228915e-07,3.46,11500,,,,,,,,,,
26,1.4361,3.870481927710843e-07,3.61,12000,,,,,,,,,,
27,1.438,3.8234186746987953e-07,3.77,12500,,,,,,,,,,
28,1.427,3.7763554216867466e-07,3.92,13000,,,,,,,,,,
29,,,4.0,13280,1.4340338706970215,0.37763774394989014,86.2001,601.983,37.633,,,,,
30,1.4203,3.7292921686746985e-07,4.07,13500,,,,,,,,,,
31,1.4166,3.682228915662651e-07,4.22,14000,,,,,,,,,,
32,1.4138,3.635165662650602e-07,4.37,14500,,,,,,,,,,
33,1.4149,3.588102409638554e-07,4.52,15000,,,,,,,,,,
34,1.4081,3.541039156626506e-07,4.67,15500,,,,,,,,,,
35,1.4176,3.493975903614458e-07,4.82,16000,,,,,,,,,,
36,1.4122,3.446912650602409e-07,4.97,16500,,,,,,,,,,
37,,,5.0,16600,1.4100035429000854,0.39257287979125977,85.4065,607.577,37.983,,,,,
38,1.3963,3.3998493975903615e-07,5.12,17000,,,,,,,,,,
39,1.4033,3.352786144578313e-07,5.27,17500,,,,,,,,,,
40,1.405,3.3057228915662647e-07,5.42,18000,,,,,,,,,,
41,1.3957,3.258659638554217e-07,5.57,18500,,,,,,,,,,
42,1.3863,3.2115963855421684e-07,5.72,19000,,,,,,,,,,
43,1.3928,3.1645331325301203e-07,5.87,19500,,,,,,,,,,
44,,,6.0,19920,1.392263650894165,0.40149545669555664,87.8219,590.867,36.938,,,,,
45,1.3729,3.117469879518072e-07,6.02,20000,,,,,,,,,,
46,1.395,3.070406626506024e-07,6.17,20500,,,,,,,,,,
47,1.3822,3.023343373493976e-07,6.33,21000,,,,,,,,,,
48,1.3755,2.976280120481928e-07,6.48,21500,,,,,,,,,,
49,1.3821,2.929216867469879e-07,6.63,22000,,,,,,,,,,
50,1.3755,2.8821536144578315e-07,6.78,22500,,,,,,,,,,
51,1.3685,2.835090361445783e-07,6.93,23000,,,,,,,,,,
52,,,7.0,23240,1.3795669078826904,0.4098784029483795,84.9214,611.047,38.2,,,,,
53,1.3627,2.7880271084337347e-07,7.08,23500,,,,,,,,,,
54,1.356,2.740963855421687e-07,7.23,24000,,,,,,,,,,
55,1.3626,2.6939006024096384e-07,7.38,24500,,,,,,,,,,
56,1.364,2.64683734939759e-07,7.53,25000,,,,,,,,,,
57,1.3809,2.599774096385542e-07,7.68,25500,,,,,,,,,,
58,1.3671,2.552710843373494e-07,7.83,26000,,,,,,,,,,
59,1.3609,2.5056475903614453e-07,7.98,26500,,,,,,,,,,
60,,,8.0,26560,1.367761254310608,0.4146576523780823,89.0492,582.723,36.429,,,,,
61,1.3671,2.4585843373493977e-07,8.13,27000,,,,,,,,,,
62,1.3551,2.4115210843373496e-07,8.28,27500,,,,,,,,,,
63,1.3545,2.3644578313253012e-07,8.43,28000,,,,,,,,,,
64,1.37,2.3173945783132528e-07,8.58,28500,,,,,,,,,,
65,1.3416,2.2703313253012046e-07,8.73,29000,,,,,,,,,,
66,1.3485,2.2232680722891565e-07,8.89,29500,,,,,,,,,,
67,,,9.0,29880,1.362159252166748,0.4194176197052002,87.1152,595.66,37.238,,,,,
68,1.3454,2.1762048192771083e-07,9.04,30000,,,,,,,,,,
69,1.3524,2.1291415662650602e-07,9.19,30500,,,,,,,,,,
70,1.347,2.082078313253012e-07,9.34,31000,,,,,,,,,,
71,1.3505,2.035015060240964e-07,9.49,31500,,,,,,,,,,
72,1.3322,1.9879518072289155e-07,9.64,32000,,,,,,,,,,
73,1.3504,1.9408885542168674e-07,9.79,32500,,,,,,,,,,
74,1.337,1.8938253012048192e-07,9.94,33000,,,,,,,,,,
75,,,10.0,33200,1.3531469106674194,0.42305988073349,86.2404,601.702,37.616,,,,,
76,1.343,1.8467620481927708e-07,10.09,33500,,,,,,,,,,
77,1.3337,1.7996987951807227e-07,10.24,34000,,,,,,,,,,
78,1.3405,1.7526355421686746e-07,10.39,34500,,,,,,,,,,
79,1.3308,1.7055722891566264e-07,10.54,35000,,,,,,,,,,
80,1.34,1.6585090361445783e-07,10.69,35500,,,,,,,,,,
81,1.3369,1.6114457831325302e-07,10.84,36000,,,,,,,,,,
82,1.3302,1.5643825301204818e-07,10.99,36500,,,,,,,,,,
83,,,11.0,36520,1.3485947847366333,0.4255073070526123,88.6179,585.559,36.607,,,,,
84,1.332,1.5173192771084336e-07,11.14,37000,,,,,,,,,,
85,1.3211,1.4702560240963855e-07,11.3,37500,,,,,,,,,,
86,1.3367,1.4231927710843373e-07,11.45,38000,,,,,,,,,,
87,1.3273,1.376129518072289e-07,11.6,38500,,,,,,,,,,
88,1.3378,1.3290662650602408e-07,11.75,39000,,,,,,,,,,
89,1.3172,1.282003012048193e-07,11.9,39500,,,,,,,,,,
90,,,12.0,39840,1.3450989723205566,0.4277620315551758,91.4202,567.61,35.484,,,,,
91,1.3363,1.2349397590361445e-07,12.05,40000,,,,,,,,,,
92,1.3249,1.1878765060240964e-07,12.2,40500,,,,,,,,,,
93,1.317,1.1408132530120481e-07,12.35,41000,,,,,,,,,,
94,1.3283,1.09375e-07,12.5,41500,,,,,,,,,,
95,1.3368,1.0466867469879517e-07,12.65,42000,,,,,,,,,,
96,1.3304,9.996234939759034e-08,12.8,42500,,,,,,,,,,
97,1.3301,9.525602409638554e-08,12.95,43000,,,,,,,,,,
98,,,13.0,43160,1.3428833484649658,0.4291110336780548,86.495,599.931,37.505,,,,,
99,1.3201,9.054969879518072e-08,13.1,43500,,,,,,,,,,
100,1.3302,8.58433734939759e-08,13.25,44000,,,,,,,,,,
101,1.3291,8.113704819277108e-08,13.4,44500,,,,,,,,,,
102,1.3162,7.643072289156626e-08,13.55,45000,,,,,,,,,,
103,1.323,7.172439759036145e-08,13.7,45500,,,,,,,,,,
104,1.3099,6.701807228915662e-08,13.86,46000,,,,,,,,,,
105,,,14.0,46480,1.340619683265686,0.4303443729877472,86.032,603.159,37.707,,,,,
106,1.32,6.231174698795181e-08,14.01,46500,,,,,,,,,,
107,1.315,5.760542168674699e-08,14.16,47000,,,,,,,,,,
108,1.3256,5.289909638554217e-08,14.31,47500,,,,,,,,,,
109,1.3095,4.8192771084337347e-08,14.46,48000,,,,,,,,,,
110,1.331,4.3486445783132526e-08,14.61,48500,,,,,,,,,,
111,1.3207,3.878012048192771e-08,14.76,49000,,,,,,,,,,
112,1.3228,3.407379518072289e-08,14.91,49500,,,,,,,,,,
113,,,15.0,49800,1.3398103713989258,0.43086469173431396,86.602,599.189,37.459,,,,,
114,1.3184,2.9367469879518072e-08,15.06,50000,,,,,,,,,,
115,1.3208,2.4661144578313255e-08,15.21,50500,,,,,,,,,,
116,1.3226,1.995481927710843e-08,15.36,51000,,,,,,,,,,
117,1.3121,1.5248493975903614e-08,15.51,51500,,,,,,,,,,
118,1.3192,1.0542168674698794e-08,15.66,52000,,,,,,,,,,
119,1.3179,5.835843373493976e-09,15.81,52500,,,,,,,,,,
120,1.3152,1.1295180722891565e-09,15.96,53000,,,,,,,,,,
121,,,16.0,53120,1.339285135269165,0.43125012516975403,85.4097,607.554,37.982,,,,,
122,,,16.0,53120,,,,,,5883.7493,144.447,9.028,3.299878173014982e+16,1.3933103670556861
