,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
0,1.6111,4.7847796143250695e-06,0.69,500,,,,,,,
1,,,1.0,726,1.349069595336914,0.415670782327652,52.4012,212.381,,,
2,1.3902,4.569559228650139e-06,1.38,1000,,,,,,,
3,,,2.0,1452,1.225916862487793,0.4833318293094635,52.9423,210.21,,,
4,1.2625,4.354338842975207e-06,2.07,1500,,,,,,,
5,1.1691,4.139118457300276e-06,2.75,2000,,,,,,,
6,,,3.0,2178,1.184920310974121,0.5126246809959412,53.2706,208.914,,,
7,1.0998,3.923898071625344e-06,3.44,2500,,,,,,,
8,,,4.0,2904,1.1575312614440918,0.5230478644371033,53.3126,208.75,,,
9,1.0644,3.7086776859504137e-06,4.13,3000,,,,,,,
10,1.0027,3.4934573002754824e-06,4.82,3500,,,,,,,
11,,,5.0,3630,1.1757750511169434,0.5280798077583313,53.3409,208.639,,,
12,0.9586,3.278236914600551e-06,5.51,4000,,,,,,,
13,,,6.0,4356,1.1827367544174194,0.530505895614624,53.6967,207.257,,,
14,0.9342,3.06301652892562e-06,6.2,4500,,,,,,,
15,0.8829,2.847796143250689e-06,6.89,5000,,,,,,,
16,,,7.0,5082,1.2017645835876465,0.5320334434509277,53.3919,208.44,,,
17,0.854,2.6325757575757576e-06,7.58,5500,,,,,,,
18,,,8.0,5808,1.271838903427124,0.5351783633232117,53.3751,208.506,,,
19,0.8194,2.4173553719008267e-06,8.26,6000,,,,,,,
20,0.7995,2.2021349862258958e-06,8.95,6500,,,,,,,
21,,,9.0,6534,1.2933590412139893,0.5360769033432007,53.9786,206.174,,,
22,0.7432,1.9869146005509644e-06,9.64,7000,,,,,,,
23,,,10.0,7260,1.341881513595581,0.5384131669998169,54.3467,204.778,,,
24,0.7273,1.7716942148760333e-06,10.33,7500,,,,,,,
25,,,11.0,7986,1.3542460203170776,0.5349087715148926,54.2851,205.01,,,
26,0.7184,1.556473829201102e-06,11.02,8000,,,,,,,
27,0.6874,1.341253443526171e-06,11.71,8500,,,,,,,
28,,,12.0,8712,1.3787657022476196,0.5358971953392029,54.3736,204.677,,,
29,0.6754,1.1260330578512398e-06,12.4,9000,,,,,,,
30,,,13.0,9438,1.417000651359558,0.536166787147522,54.441,204.423,,,
31,0.6593,9.108126721763086e-07,13.09,9500,,,,,,,
32,0.6379,6.955922865013775e-07,13.77,10000,,,,,,,
33,,,14.0,10164,1.455405831336975,0.5368856191635132,54.4742,204.299,,,
34,0.6261,4.803719008264464e-07,14.46,10500,,,,,,,
35,,,15.0,10890,1.4850634336471558,0.5369754433631897,58.067,191.658,,,
36,0.6125,2.651515151515152e-07,15.15,11000,,,,,,,
37,0.6089,4.9931129476584024e-08,15.84,11500,,,,,,,
38,,,16.0,11616,1.4858028888702393,0.5357174873352051,58.3882,190.603,,,
39,,,16.0,11616,,,,,3840.5116,3.025,297095282882580.0
