,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
83,1.0014,8.682495344506518e-07,13.22,35500,,,,,,,,,,
84,1.013,8.100558659217877e-07,13.41,36000,,,,,,,,,,
85,0.9948,7.518621973929237e-07,13.59,36500,,,,,,,,,,
86,1.0173,6.936685288640596e-07,13.78,37000,,,,,,,,,,
87,1.0127,6.354748603351956e-07,13.97,37500,,,,,,,,,,
88,,,14.0,37590,1.4698941707611084,0.4326426684856415,112.1842,385.036,24.068,,,,,
89,1.0065,5.772811918063316e-07,14.15,38000,,,,,,,,,,
90,0.9988,5.190875232774674e-07,14.34,38500,,,,,,,,,,
91,0.9917,4.608938547486034e-07,14.53,39000,,,,,,,,,,
92,1.0052,4.027001862197393e-07,14.71,39500,,,,,,,,,,
93,0.9971,3.4450651769087525e-07,14.9,40000,,,,,,,,,,
94,,,15.0,40275,1.4996659755706787,0.4327584207057953,112.6909,383.305,23.959,,,,,
95,0.9951,2.863128491620112e-07,15.08,40500,,,,,,,,,,
96,1.0057,2.2811918063314715e-07,15.27,41000,,,,,,,,,,
97,0.9835,1.6992551210428306e-07,15.46,41500,,,,,,,,,,
98,0.9989,1.11731843575419e-07,15.64,42000,,,,,,,,,,
99,0.9956,5.353817504655494e-08,15.83,42500,,,,,,,,,,
100,,,16.0,42960,1.500648021697998,0.43229541182518005,115.5048,373.967,23.376,,,,,
101,,,16.0,42960,,,,,,7155.5597,96.046,6.004,5.2463235557632376e+16,1.1775226997929578
