,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,1.611,4.9530498798076925e-06,0.15,500,,,,,,,,,,
1,1.6111,4.906099759615385e-06,0.3,1000,,,,,,,,,,
2,1.6106,4.859149639423078e-06,0.45,1500,,,,,,,,,,
3,1.6105,4.81219951923077e-06,0.6,2000,,,,,,,,,,
4,1.6097,4.765249399038462e-06,0.75,2500,,,,,,,,,,
5,1.6078,4.718299278846154e-06,0.9,3000,,,,,,,,,,
6,,,1.0,3328,1.5347883701324463,0.28644660115242004,134.7129,385.197,24.081,,,,,
7,1.5643,4.671349158653847e-06,1.05,3500,,,,,,,,,,
8,1.5325,4.624399038461539e-06,1.2,4000,,,,,,,,,,
9,1.516,4.577448918269231e-06,1.35,4500,,,,,,,,,,
10,1.5039,4.5304987980769235e-06,1.5,5000,,,,,,,,,,
11,1.4907,4.483548677884616e-06,1.65,5500,,,,,,,,,,
12,1.4734,4.436598557692309e-06,1.8,6000,,,,,,,,,,
13,1.47,4.389648437500001e-06,1.95,6500,,,,,,,,,,
14,,,2.0,6656,1.451164960861206,0.3410225212574005,134.6948,385.249,24.084,,,,,
15,1.4475,4.342698317307693e-06,2.1,7000,,,,,,,,,,
16,1.4355,4.295748197115385e-06,2.25,7500,,,,,,,,,,
17,1.4215,4.248798076923077e-06,2.4,8000,,,,,,,,,,
18,1.4154,4.201847956730769e-06,2.55,8500,,,,,,,,,,
19,1.4122,4.154897836538461e-06,2.7,9000,,,,,,,,,,
20,1.3962,4.107947716346154e-06,2.85,9500,,,,,,,,,,
21,,,3.0,9984,1.3994051218032837,0.3848258852958679,135.1009,384.091,24.012,,,,,
22,1.3942,4.0609975961538465e-06,3.0,10000,,,,,,,,,,
23,1.3529,4.014047475961539e-06,3.16,10500,,,,,,,,,,
24,1.3494,3.967097355769231e-06,3.31,11000,,,,,,,,,,
25,1.3502,3.920147235576923e-06,3.46,11500,,,,,,,,,,
26,1.3611,3.873197115384616e-06,3.61,12000,,,,,,,,,,
27,1.3365,3.826246995192308e-06,3.76,12500,,,,,,,,,,
28,1.3366,3.779296875e-06,3.91,13000,,,,,,,,,,
29,,,4.0,13312,1.3918603658676147,0.40095585584640503,135.248,383.673,23.986,,,,,
30,1.3072,3.7323467548076923e-06,4.06,13500,,,,,,,,,,
31,1.3067,3.685396634615385e-06,4.21,14000,,,,,,,,,,
32,1.3151,3.6384465144230774e-06,4.36,14500,,,,,,,,,,
33,1.2868,3.5914963942307696e-06,4.51,15000,,,,,,,,,,
34,1.3092,3.5445462740384617e-06,4.66,15500,,,,,,,,,,
35,1.3018,3.497596153846154e-06,4.81,16000,,,,,,,,,,
36,1.2917,3.450646033653847e-06,4.96,16500,,,,,,,,,,
