,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
93,0.2807,1.1500901442307693e-06,12.32,41000,,,,,,,
94,0.2865,1.1031400240384616e-06,12.47,41500,,,,,,,
95,0.2928,1.056189903846154e-06,12.62,42000,,,,,,,
96,0.2727,1.0092397836538461e-06,12.77,42500,,,,,,,
97,0.2938,9.622896634615385e-07,12.92,43000,,,,,,,
98,,,13.0,43264,0.884881317615509,0.7199321389198303,62.5724,829.295,,,
99,0.2725,9.153395432692308e-07,13.07,43500,,,,,,,
100,0.2767,8.683894230769231e-07,13.22,44000,,,,,,,
101,0.2656,8.214393028846154e-07,13.37,44500,,,,,,,
102,0.2784,7.744891826923078e-07,13.52,45000,,,,,,,
103,0.2778,7.275390625000001e-07,13.67,45500,,,,,,,
104,0.2697,6.805889423076923e-07,13.82,46000,,,,,,,
105,0.2677,6.336388221153847e-07,13.97,46500,,,,,,,
106,,,14.0,46592,0.8939704895019531,0.7186024785041809,62.5349,829.792,,,
107,0.2639,5.86688701923077e-07,14.12,47000,,,,,,,
108,0.2542,5.397385817307693e-07,14.27,47500,,,,,,,
109,0.2538,4.927884615384615e-07,14.42,48000,,,,,,,
110,0.2702,4.458383413461539e-07,14.57,48500,,,,,,,
111,0.2634,3.9888822115384617e-07,14.72,49000,,,,,,,
112,0.2708,3.519381009615385e-07,14.87,49500,,,,,,,
113,,,15.0,49920,0.9096515774726868,0.7176967263221741,62.5595,829.467,,,
114,0.2686,3.049879807692308e-07,15.02,50000,,,,,,,
115,0.2462,2.580378605769231e-07,15.17,50500,,,,,,,
116,0.2597,2.1108774038461543e-07,15.32,51000,,,,,,,
117,0.2548,1.641376201923077e-07,15.47,51500,,,,,,,
118,0.2594,1.1718750000000002e-07,15.62,52000,,,,,,,
119,0.246,7.023737980769231e-08,15.78,52500,,,,,,,
120,0.26,2.328725961538462e-08,15.93,53000,,,,,,,
121,,,16.0,53248,0.9342290759086609,0.7182555794715881,62.5978,828.959,,,
122,,,16.0,53248,,,,,7098.9983,7.501,3775400879492088.0
