,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,0.6943,4.7847796143250695e-06,0.69,500,,,,,,,,,,
1,,,1.0,726,0.6931037902832031,0.5084913372993469,12.4959,890.613,55.698,,,,,
2,0.693,4.569559228650139e-06,1.38,1000,,,,,,,,,,
3,,,2.0,1452,0.6909562349319458,0.575613260269165,12.3654,900.009,56.286,,,,,
4,0.6933,4.354338842975207e-06,2.07,1500,,,,,,,,,,
5,0.6242,4.139118457300276e-06,2.75,2000,,,,,,,,,,
6,,,3.0,2178,0.5518406629562378,0.6938628554344177,12.6818,877.559,54.882,,,,,
7,0.5539,3.923898071625344e-06,3.44,2500,,,,,,,,,,
8,,,4.0,2904,0.5376631021499634,0.7108455300331116,12.3328,902.392,56.435,,,,,
9,0.5299,3.7086776859504137e-06,4.13,3000,,,,,,,,,,
10,0.5037,3.4934573002754824e-06,4.82,3500,,,,,,,,,,
11,,,5.0,3630,0.5235244631767273,0.720729649066925,13.0278,854.247,53.424,,,,,
12,0.4763,3.278236914600551e-06,5.51,4000,,,,,,,,,,
13,,,6.0,4356,0.5354470610618591,0.7254021167755127,12.3923,898.06,56.164,,,,,
14,0.4598,3.06301652892562e-06,6.2,4500,,,,,,,,,,
15,0.4506,2.847796143250689e-06,6.89,5000,,,,,,,,,,
16,,,7.0,5082,0.543826162815094,0.7341180443763733,12.3513,901.036,56.35,,,,,
17,0.4148,2.6325757575757576e-06,7.58,5500,,,,,,,,,,
18,,,8.0,5808,0.5658149719238281,0.7332195043563843,12.5478,886.928,55.468,,,,,
19,0.3955,2.4173553719008267e-06,8.26,6000,,,,,,,,,,
20,0.4022,2.2021349862258958e-06,8.95,6500,,,,,,,,,,
21,,,9.0,6534,0.5661258101463318,0.7369934320449829,12.4962,890.591,55.697,,,,,
22,0.3671,1.9869146005509644e-06,9.64,7000,,,,,,,,,,
23,,,10.0,7260,0.5812992453575134,0.7359151840209961,12.4744,892.15,55.794,,,,,
24,0.365,1.7716942148760333e-06,10.33,7500,,,,,,,,,,
25,,,11.0,7986,0.5920462608337402,0.7351064682006836,12.5726,885.18,55.359,,,,,
26,0.3518,1.556473829201102e-06,11.02,8000,,,,,,,,,,
27,0.3325,1.341253443526171e-06,11.71,8500,,,,,,,,,,
28,,,12.0,8712,0.6120747923851013,0.7360948920249939,12.3771,899.162,56.233,,,,,
29,0.3137,1.1260330578512398e-06,12.4,9000,,,,,,,,,,
30,,,13.0,9438,0.6213803887367249,0.7367238998413086,12.505,889.965,55.658,,,,,
31,0.3274,9.108126721763086e-07,13.09,9500,,,,,,,,,,
32,0.3016,6.955922865013775e-07,13.77,10000,,,,,,,,,,
33,,,14.0,10164,0.6388424634933472,0.7378919720649719,12.5301,888.183,55.546,,,,,
34,0.3045,4.803719008264464e-07,14.46,10500,,,,,,,,,,
35,,,15.0,10890,0.6478177309036255,0.7377122640609741,12.4426,894.424,55.937,,,,,
36,0.2906,2.651515151515152e-07,15.15,11000,,,,,,,,,,
37,0.2997,4.9931129476584024e-08,15.84,11500,,,,,,,,,,
38,,,16.0,11616,0.6554341316223145,0.7375325560569763,12.4368,894.844,55.963,,,,,
39,,,16.0,11616,,,,,,920.3483,201.837,12.621,6035373018236952.0,0.43953934320076765
