,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
0,0.6998,3.953445065176908e-06,0.19,500,,,,,,,
1,0.6949,3.906890130353818e-06,0.37,1000,,,,,,,
2,0.6689,3.860335195530726e-06,0.56,1500,,,,,,,
3,0.5954,3.813780260707635e-06,0.74,2000,,,,,,,
4,0.5747,3.7672253258845434e-06,0.93,2500,,,,,,,
5,,,1.0,2685,0.5717998743057251,0.6925338506698608,99.872,432.504,,,
6,0.5575,3.7206703910614527e-06,1.12,3000,,,,,,,
7,0.5295,3.6741154562383613e-06,1.3,3500,,,,,,,
8,0.5381,3.62756052141527e-06,1.49,4000,,,,,,,
9,0.5264,3.5810055865921783e-06,1.68,4500,,,,,,,
10,0.5217,3.5344506517690877e-06,1.86,5000,,,,,,,
11,,,2.0,5370,0.548106849193573,0.7261488437652588,101.3941,426.011,,,
12,0.501,3.4878957169459963e-06,2.05,5500,,,,,,,
13,0.4873,3.441340782122905e-06,2.23,6000,,,,,,,
14,0.4796,3.3947858472998133e-06,2.42,6500,,,,,,,
15,0.4756,3.3482309124767223e-06,2.61,7000,,,,,,,
16,0.4915,3.3016759776536313e-06,2.79,7500,,,,,,,
17,0.4816,3.25512104283054e-06,2.98,8000,,,,,,,
18,,,3.0,8055,0.5476686358451843,0.7342053651809692,100.907,428.068,,,
19,0.4618,3.2085661080074483e-06,3.17,8500,,,,,,,
20,0.4323,3.1620111731843573e-06,3.35,9000,,,,,,,
21,0.4481,3.1154562383612663e-06,3.54,9500,,,,,,,
22,0.4428,3.068901303538175e-06,3.72,10000,,,,,,,
23,0.4551,3.0223463687150838e-06,3.91,10500,,,,,,,
24,,,4.0,10740,0.5287947654724121,0.738187313079834,102.5517,421.202,,,
25,0.4405,2.9757914338919923e-06,4.1,11000,,,,,,,
26,0.4142,2.9292364990689013e-06,4.28,11500,,,,,,,
27,0.4211,2.88268156424581e-06,4.47,12000,,,,,,,
28,0.4139,2.8361266294227188e-06,4.66,12500,,,,,,,
29,0.4269,2.7895716945996273e-06,4.84,13000,,,,,,,
30,,,5.0,13425,0.5435680150985718,0.7406644225120544,101.7883,424.361,,,
31,0.4194,2.7430167597765363e-06,5.03,13500,,,,,,,
32,0.3886,2.696461824953445e-06,5.21,14000,,,,,,,
33,0.4003,2.6499068901303537e-06,5.4,14500,,,,,,,
34,0.3914,2.6033519553072623e-06,5.59,15000,,,,,,,
35,0.3912,2.5567970204841712e-06,5.77,15500,,,,,,,
36,0.3968,2.5102420856610798e-06,5.96,16000,,,,,,,
37,,,6.0,16110,0.5521043539047241,0.7408959269523621,102.6057,420.981,,,
38,0.3784,2.4636871508379887e-06,6.15,16500,,,,,,,
39,0.3739,2.4171322160148973e-06,6.33,17000,,,,,,,
40,0.37,2.3705772811918062e-06,6.52,17500,,,,,,,
41,0.3726,2.324022346368715e-06,6.7,18000,,,,,,,
42,0.3795,2.2774674115456237e-06,6.89,18500,,,,,,,
43,,,7.0,18795,0.6039363145828247,0.7417525053024292,96.5215,447.517,,,
44,0.3577,2.2309124767225323e-06,7.08,19000,,,,,,,
45,0.3408,2.1843575418994412e-06,7.26,19500,,,,,,,
