,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,0.6941,4.798646907216496e-06,0.64,500,,,,,,,,,,
1,,,1.0,776,0.6930986046791077,0.5086075663566589,12.8725,920.567,57.565,,,,,
2,0.6941,4.5972938144329895e-06,1.29,1000,,,,,,,,,,
3,0.6946,4.395940721649485e-06,1.93,1500,,,,,,,,,,
4,,,2.0,1552,0.6930066347122192,0.5124894380569458,12.9476,915.227,57.231,,,,,
5,0.6939,4.1945876288659794e-06,2.58,2000,,,,,,,,,,
6,,,3.0,2328,0.6921041011810303,0.5227004289627075,12.9944,911.928,57.024,,,,,
7,0.6929,3.993234536082475e-06,3.22,2500,,,,,,,,,,
8,0.6899,3.7918814432989694e-06,3.87,3000,,,,,,,,,,
9,,,4.0,3104,0.6736972332000732,0.5883544087409973,13.2403,894.995,55.965,,,,,
10,0.6451,3.5905283505154643e-06,4.51,3500,,,,,,,,,,
11,,,5.0,3880,0.5800032615661621,0.6744303703308105,13.2112,896.968,56.089,,,,,
12,0.6,3.3891752577319593e-06,5.15,4000,,,,,,,,,,
13,0.5634,3.187822164948454e-06,5.8,4500,,,,,,,,,,
14,,,6.0,4656,0.5554049015045166,0.6929957866668701,13.2563,893.916,55.898,,,,,
15,0.5324,2.986469072164949e-06,6.44,5000,,,,,,,,,,
16,,,7.0,5432,0.5489662289619446,0.7035443186759949,13.1941,898.127,56.161,,,,,
17,0.5252,2.7851159793814438e-06,7.09,5500,,,,,,,,,,
18,0.491,2.5837628865979388e-06,7.73,6000,,,,,,,,,,
19,,,8.0,6208,0.5507252812385559,0.7061603665351868,13.2412,894.931,55.962,,,,,
20,0.4921,2.382409793814433e-06,8.38,6500,,,,,,,,,,
21,,,9.0,6984,0.5569669604301453,0.7117299437522888,13.1608,900.401,56.304,,,,,
22,0.4738,2.181056701030928e-06,9.02,7000,,,,,,,,,,
23,0.4533,1.979703608247423e-06,9.66,7500,,,,,,,,,,
24,,,10.0,7760,0.565731942653656,0.7108016610145569,13.2113,896.962,56.088,,,,,
25,0.4353,1.7783505154639178e-06,10.31,8000,,,,,,,,,,
26,0.4328,1.5769974226804125e-06,10.95,8500,,,,,,,,,,
27,,,11.0,8536,0.5718424320220947,0.7120674848556519,13.1716,899.664,56.257,,,,,
28,0.4251,1.3756443298969075e-06,11.6,9000,,,,,,,,,,
29,,,12.0,9312,0.5789352059364319,0.7137552499771118,13.1219,903.067,56.47,,,,,
30,0.4092,1.174291237113402e-06,12.24,9500,,,,,,,,,,
31,0.4,9.72938144329897e-07,12.89,10000,,,,,,,,,,
32,,,13.0,10088,0.6079831123352051,0.7155274152755737,13.3017,890.862,55.707,,,,,
33,0.3845,7.715850515463919e-07,13.53,10500,,,,,,,,,,
34,,,14.0,10864,0.6082009673118591,0.7145991325378418,13.3489,887.713,55.51,,,,,
35,0.3846,5.702319587628866e-07,14.18,11000,,,,,,,,,,
36,0.3842,3.688788659793815e-07,14.82,11500,,,,,,,,,,
37,,,15.0,11640,0.6193856000900269,0.7169620394706726,13.3202,889.625,55.63,,,,,
38,0.3689,1.675257731958763e-07,15.46,12000,,,,,,,,,,
39,,,16.0,12416,0.6143465638160706,0.7167088389396667,13.3666,886.54,55.437,,,,,
40,,,16.0,12416,,,,,,970.8801,204.598,12.788,6453365922802188.0,0.5184574237803823
