,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,0.6937,4.941806331471136e-06,0.19,500,,,,,,,,,,
1,0.6936,4.883612662942272e-06,0.37,1000,,,,,,,,,,
2,0.6939,4.8254189944134085e-06,0.56,1500,,,,,,,,,,
3,0.6933,4.767225325884544e-06,0.74,2000,,,,,,,,,,
4,0.6933,4.70903165735568e-06,0.93,2500,,,,,,,,,,
5,,,1.0,2685,0.6892633438110352,0.570737361907959,45.9031,941.003,58.82,,,,,
6,0.6791,4.6508379888268166e-06,1.12,3000,,,,,,,,,,
7,0.6304,4.592644320297952e-06,1.3,3500,,,,,,,,,,
8,0.6058,4.5344506517690875e-06,1.49,4000,,,,,,,,,,
9,0.6021,4.476256983240224e-06,1.68,4500,,,,,,,,,,
10,0.5886,4.41806331471136e-06,1.86,5000,,,,,,,,,,
11,,,2.0,5370,0.5799520015716553,0.687023937702179,45.5779,947.717,59.239,,,,,
12,0.5746,4.3598696461824955e-06,2.05,5500,,,,,,,,,,
13,0.5657,4.301675977653632e-06,2.23,6000,,,,,,,,,,
14,0.5515,4.243482309124767e-06,2.42,6500,,,,,,,,,,
15,0.5427,4.185288640595904e-06,2.61,7000,,,,,,,,,,
16,0.5515,4.127094972067039e-06,2.79,7500,,,,,,,,,,
17,0.5366,4.068901303538175e-06,2.98,8000,,,,,,,,,,
18,,,3.0,8055,0.5561529994010925,0.7111239433288574,45.4973,949.397,59.344,,,,,
19,0.5311,4.010707635009311e-06,3.17,8500,,,,,,,,,,
20,0.521,3.952513966480447e-06,3.35,9000,,,,,,,,,,
21,0.5084,3.8943202979515835e-06,3.54,9500,,,,,,,,,,
22,0.5083,3.836126629422719e-06,3.72,10000,,,,,,,,,,
23,0.5182,3.7779329608938552e-06,3.91,10500,,,,,,,,,,
24,,,4.0,10740,0.5737454891204834,0.7162402868270874,45.7824,943.486,58.975,,,,,
25,0.4892,3.719739292364991e-06,4.1,11000,,,,,,,,,,
26,0.4918,3.661545623836127e-06,4.28,11500,,,,,,,,,,
27,0.4952,3.603351955307263e-06,4.47,12000,,,,,,,,,,
28,0.4837,3.545158286778399e-06,4.66,12500,,,,,,,,,,
29,0.4938,3.4869646182495346e-06,4.84,13000,,,,,,,,,,
30,,,5.0,13425,0.5664353370666504,0.7191804647445679,47.0114,918.82,57.433,,,,,
31,0.488,3.4287709497206705e-06,5.03,13500,,,,,,,,,,
32,0.4566,3.3705772811918064e-06,5.21,14000,,,,,,,,,,
33,0.4734,3.3123836126629427e-06,5.4,14500,,,,,,,,,,
34,0.471,3.2541899441340786e-06,5.59,15000,,,,,,,,,,
35,0.4632,3.1959962756052145e-06,5.77,15500,,,,,,,,,,
36,0.4638,3.13780260707635e-06,5.96,16000,,,,,,,,,,
37,,,6.0,16110,0.5771099328994751,0.7199212908744812,46.8229,922.518,57.664,,,,,
38,0.4409,3.0796089385474862e-06,6.15,16500,,,,,,,,,,
39,0.4355,3.021415270018622e-06,6.33,17000,,,,,,,,,,
40,0.4409,2.963221601489758e-06,6.52,17500,,,,,,,,,,
41,0.4462,2.9050279329608943e-06,6.7,18000,,,,,,,,,,
42,0.4454,2.84683426443203e-06,6.89,18500,,,,,,,,,,
43,,,7.0,18795,0.591157853603363,0.7220511436462402,46.5159,928.607,58.045,,,,,
44,0.4371,2.788640595903166e-06,7.08,19000,,,,,,,,,,
45,0.4218,2.7304469273743015e-06,7.26,19500,,,,,,,,,,
46,0.4212,2.6722532588454383e-06,7.45,20000,,,,,,,,,,
47,0.4251,2.6140595903165737e-06,7.64,20500,,,,,,,,,,
48,0.4299,2.5558659217877096e-06,7.82,21000,,,,,,,,,,
49,,,8.0,21480,0.6117178201675415,0.7205000519752502,45.4367,950.664,59.423,,,,,
50,0.4253,2.4976722532588455e-06,8.01,21500,,,,,,,,,,
51,0.402,2.4394785847299814e-06,8.19,22000,,,,,,,,,,
52,0.3998,2.3812849162011177e-06,8.38,22500,,,,,,,,,,
53,0.4145,2.323091247672253e-06,8.57,23000,,,,,,,,,,
54,0.4022,2.2648975791433895e-06,8.75,23500,,,,,,,,,,
55,0.4048,2.2067039106145253e-06,8.94,24000,,,,,,,,,,
56,,,9.0,24165,0.6219074726104736,0.7209862470626831,45.949,940.065,58.761,,,,,
57,0.4001,2.1485102420856612e-06,9.12,24500,,,,,,,,,,
58,0.3885,2.090316573556797e-06,9.31,25000,,,,,,,,,,
59,0.3891,2.032122905027933e-06,9.5,25500,,,,,,,,,,
60,0.3937,1.9739292364990693e-06,9.68,26000,,,,,,,,,,
61,0.3927,1.915735567970205e-06,9.87,26500,,,,,,,,,,
62,,,10.0,26850,0.6420996189117432,0.7214260697364807,46.1132,936.717,58.552,,,,,
63,0.3843,1.857541899441341e-06,10.06,27000,,,,,,,,,,
64,0.3712,1.799348230912477e-06,10.24,27500,,,,,,,,,,
65,0.3787,1.7411545623836128e-06,10.43,28000,,,,,,,,,,
66,0.3836,1.6829608938547487e-06,10.61,28500,,,,,,,,,,
67,0.3748,1.6247672253258848e-06,10.8,29000,,,,,,,,,,
68,0.3658,1.5665735567970205e-06,10.99,29500,,,,,,,,,,
69,,,11.0,29535,0.6620587110519409,0.7195277214050293,45.8117,942.882,58.937,,,,,
70,0.3627,1.5083798882681566e-06,11.17,30000,,,,,,,,,,
71,0.3672,1.4501862197392925e-06,11.36,30500,,,,,,,,,,
72,0.365,1.3919925512104286e-06,11.55,31000,,,,,,,,,,
73,0.3629,1.3337988826815642e-06,11.73,31500,,,,,,,,,,
74,0.3617,1.2756052141527003e-06,11.92,32000,,,,,,,,,,
75,,,12.0,32220,0.6656274199485779,0.7179534435272217,45.8221,942.668,58.924,,,,,
76,0.3649,1.2174115456238362e-06,12.1,32500,,,,,,,,,,
77,0.3429,1.159217877094972e-06,12.29,33000,,,,,,,,,,
78,0.3586,1.1010242085661082e-06,12.48,33500,,,,,,,,,,
79,0.3604,1.042830540037244e-06,12.66,34000,,,,,,,,,,
80,0.3518,9.8463687150838e-07,12.85,34500,,,,,,,,,,
81,,,13.0,34905,0.7051205635070801,0.7186711430549622,45.623,946.781,59.181,,,,,
82,0.3467,9.264432029795159e-07,13.04,35000,,,,,,,,,,
83,0.3477,8.682495344506518e-07,13.22,35500,,,,,,,,,,
84,0.348,8.100558659217877e-07,13.41,36000,,,,,,,,,,
85,0.3502,7.518621973929237e-07,13.59,36500,,,,,,,,,,
86,0.3442,6.936685288640596e-07,13.78,37000,,,,,,,,,,
