,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
0,0.6992,3.962439903846154e-06,0.15,500,,,,,,,
1,0.6952,3.9248798076923076e-06,0.3,1000,,,,,,,
2,0.694,3.8873197115384615e-06,0.45,1500,,,,,,,
3,0.6938,3.849759615384615e-06,0.6,2000,,,,,,,
4,0.6939,3.8121995192307688e-06,0.75,2500,,,,,,,
5,0.6934,3.7746394230769227e-06,0.9,3000,,,,,,,
6,,,1.0,3328,0.6308762431144714,0.6360448002815247,109.0975,475.639,,,
7,0.661,3.737079326923077e-06,1.05,3500,,,,,,,
8,0.6119,3.699519230769231e-06,1.2,4000,,,,,,,
9,0.5973,3.6619591346153843e-06,1.35,4500,,,,,,,
10,0.5815,3.624399038461538e-06,1.5,5000,,,,,,,
11,0.5825,3.5868389423076925e-06,1.65,5500,,,,,,,
12,0.5715,3.549278846153846e-06,1.8,6000,,,,,,,
13,0.5782,3.51171875e-06,1.95,6500,,,,,,,
14,,,2.0,6656,0.571892261505127,0.6802142858505249,111.5854,465.034,,,
15,0.5624,3.4741586538461537e-06,2.1,7000,,,,,,,
16,0.5683,3.436598557692307e-06,2.25,7500,,,,,,,
17,0.5557,3.3990384615384614e-06,2.4,8000,,,,,,,
18,0.5502,3.3614783653846153e-06,2.55,8500,,,,,,,
19,0.5351,3.323918269230769e-06,2.7,9000,,,,,,,
20,0.5382,3.2863581730769227e-06,2.85,9500,,,,,,,
21,,,3.0,9984,0.5841870307922363,0.6884045600891113,112.2095,462.448,,,
22,0.5451,3.248798076923077e-06,3.0,10000,,,,,,,
23,0.5186,3.211237980769231e-06,3.16,10500,,,,,,,
24,0.5196,3.1736778846153843e-06,3.31,11000,,,,,,,
25,0.5277,3.136117788461538e-06,3.46,11500,,,,,,,
26,0.5272,3.0985576923076925e-06,3.61,12000,,,,,,,
27,0.517,3.060997596153846e-06,3.76,12500,,,,,,,
28,0.5091,3.0234375e-06,3.91,13000,,,,,,,
29,,,4.0,13312,0.5816878080368042,0.6935884952545166,130.9636,396.225,,,
