,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
0,0.6365,4.784779614325069e-05,0.69,500,,,,,,,
1,,,1.0,726,0.47335386276245117,0.7988139390945435,16.8531,660.354,,,
2,0.3796,4.569559228650138e-05,1.38,1000,,,,,,,
3,,,2.0,1452,0.5645170211791992,0.8015994429588318,16.9344,657.182,,,
4,0.2793,4.354338842975207e-05,2.07,1500,,,,,,,
5,0.1388,4.139118457300275e-05,2.75,2000,,,,,,,
6,,,3.0,2178,0.6820513606071472,0.810674786567688,16.905,658.328,,,
7,0.0918,3.9238980716253446e-05,3.44,2500,,,,,,,
8,,,4.0,2904,0.9948812127113342,0.8082486987113953,17.4951,636.122,,,
9,0.0715,3.708677685950414e-05,4.13,3000,,,,,,,
10,0.0409,3.4934573002754824e-05,4.82,3500,,,,,,,
11,,,5.0,3630,1.1695889234542847,0.812292218208313,16.9915,654.976,,,
12,0.0308,3.278236914600551e-05,5.51,4000,,,,,,,
13,,,6.0,4356,1.2484720945358276,0.8130110502243042,17.3862,640.104,,,
14,0.022,3.06301652892562e-05,6.2,4500,,,,,,,
15,0.013,2.847796143250689e-05,6.89,5000,,,,,,,
16,,,7.0,5082,1.385359287261963,0.8188516497612,17.0294,653.517,,,
17,0.0105,2.6325757575757575e-05,7.58,5500,,,,,,,
18,,,8.0,5808,1.6256266832351685,0.8153473138809204,17.0182,653.949,,,
19,0.0079,2.4173553719008264e-05,8.26,6000,,,,,,,
20,0.006,2.2021349862258957e-05,8.95,6500,,,,,,,
21,,,9.0,6534,1.3961275815963745,0.812292218208313,16.994,654.879,,,
22,0.0112,1.9869146005509643e-05,9.64,7000,,,,,,,
23,,,10.0,7260,1.5458347797393799,0.813190758228302,16.9502,656.572,,,
24,0.0091,1.7716942148760332e-05,10.33,7500,,,,,,,
25,,,11.0,7986,1.6126453876495361,0.8156168460845947,16.9495,656.597,,,
26,0.0051,1.5564738292011018e-05,11.02,8000,,,,,,,
27,0.0013,1.3412534435261709e-05,11.71,8500,,,,,,,
28,,,12.0,8712,1.6086710691452026,0.819750189781189,16.9507,656.551,,,
29,0.0007,1.1260330578512397e-05,12.4,9000,,,,,,,
30,,,13.0,9438,1.8744432926177979,0.816605269908905,17.0627,652.241,,,
31,0.0027,9.108126721763086e-06,13.09,9500,,,,,,,
32,0.0011,6.955922865013774e-06,13.77,10000,,,,,,,
33,,,14.0,10164,1.707745909690857,0.8181328177452087,17.0075,654.357,,,
34,0.0008,4.803719008264463e-06,14.46,10500,,,,,,,
35,,,15.0,10890,1.6837120056152344,0.8201096057891846,17.0103,654.252,,,
36,0.001,2.651515151515152e-06,15.15,11000,,,,,,,
37,0.0007,4.993112947658403e-07,15.84,11500,,,,,,,
38,,,16.0,11616,1.7176063060760498,0.8194806575775146,16.9298,657.36,,,
39,,,16.0,11616,,,,,1211.3879,9.589,1953162866734848.0
