,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
0,1.1019,4.784779614325068e-07,0.69,500,,,,,,,
1,,,1.0,726,1.097132921218872,0.3628358244895935,45.1006,246.76,,,
2,1.1013,4.569559228650138e-07,1.38,1000,,,,,,,
3,,,2.0,1452,1.0811508893966675,0.4516128897666931,44.7705,248.579,,,
4,1.098,4.354338842975206e-07,2.07,1500,,,,,,,
5,1.0734,4.139118457300275e-07,2.75,2000,,,,,,,
6,,,3.0,2178,0.845634400844574,0.6545960903167725,44.7601,248.637,,,
7,0.9618,3.9238980716253437e-07,3.44,2500,,,,,,,
8,,,4.0,2904,0.6621607542037964,0.7450804114341736,44.7793,248.53,,,
9,0.8161,3.708677685950413e-07,4.13,3000,,,,,,,
10,0.7017,3.4934573002754817e-07,4.82,3500,,,,,,,
11,,,5.0,3630,0.5474555492401123,0.7821007966995239,44.8377,248.206,,,
12,0.653,3.2782369146005507e-07,5.51,4000,,,,,,,
13,,,6.0,4356,0.5165313482284546,0.8002516031265259,44.8402,248.192,,,
14,0.6182,3.0630165289256197e-07,6.2,4500,,,,,,,
15,0.5635,2.8477961432506887e-07,6.89,5000,,,,,,,
16,,,7.0,5082,0.4801277220249176,0.8077095746994019,44.7924,248.457,,,
17,0.5543,2.632575757575757e-07,7.58,5500,,,,,,,
18,,,8.0,5808,0.47222092747688293,0.8162458539009094,44.8026,248.401,,,
19,0.5289,2.417355371900826e-07,8.26,6000,,,,,,,
20,0.5159,2.2021349862258954e-07,8.95,6500,,,,,,,
21,,,9.0,6534,0.4483964443206787,0.8233444094657898,44.8116,248.351,,,
22,0.5007,1.986914600550964e-07,9.64,7000,,,,,,,
23,,,10.0,7260,0.43694549798965454,0.8290053009986877,44.8747,248.001,,,
24,0.4848,1.771694214876033e-07,10.33,7500,,,,,,,
25,,,11.0,7986,0.43140482902526855,0.8327792286872864,44.8356,248.218,,,
26,0.48,1.5564738292011019e-07,11.02,8000,,,,,,,
27,0.4729,1.3412534435261709e-07,11.71,8500,,,,,,,
28,,,12.0,8712,0.4301542341709137,0.8350256085395813,44.7985,248.423,,,
29,0.4683,1.1260330578512396e-07,12.4,9000,,,,,,,
30,,,13.0,9438,0.4269469082355499,0.8363734483718872,44.7927,248.456,,,
31,0.4596,9.108126721763084e-08,13.09,9500,,,,,,,
32,0.4557,6.955922865013773e-08,13.77,10000,,,,,,,
33,,,14.0,10164,0.4230661988258362,0.8380807042121887,44.8832,247.955,,,
34,0.4481,4.8037190082644624e-08,14.46,10500,,,,,,,
35,,,15.0,10890,0.4192284047603607,0.8375415802001953,44.8408,248.189,,,
36,0.4535,2.6515151515151513e-08,15.15,11000,,,,,,,
37,0.4494,4.993112947658402e-09,15.84,11500,,,,,,,
38,,,16.0,11616,0.41885265707969666,0.8379908204078674,44.8904,247.915,,,
39,,,16.0,11616,,,,,3469.8505,3.348,6398067379485132.0
