,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
84,0.7534,1.5173192771084336e-07,11.14,37000,,,,,,,,,,
85,0.7508,1.4702560240963855e-07,11.3,37500,,,,,,,,,,
86,0.7524,1.4231927710843373e-07,11.45,38000,,,,,,,,,,
87,0.7659,1.376129518072289e-07,11.6,38500,,,,,,,,,,
88,0.7628,1.3290662650602408e-07,11.75,39000,,,,,,,,,,
89,0.7616,1.282003012048193e-07,11.9,39500,,,,,,,,,,
90,,,12.0,39840,0.8352023363113403,0.6204544305801392,181.5259,285.86,17.871,,,,,
91,0.7609,1.2349397590361445e-07,12.05,40000,,,,,,,,,,
92,0.7641,1.1878765060240964e-07,12.2,40500,,,,,,,,,,
93,0.7511,1.1408132530120481e-07,12.35,41000,,,,,,,,,,
94,0.7748,1.09375e-07,12.5,41500,,,,,,,,,,
95,0.752,1.0466867469879517e-07,12.65,42000,,,,,,,,,,
96,0.7614,9.996234939759034e-08,12.8,42500,,,,,,,,,,
97,0.7467,9.525602409638554e-08,12.95,43000,,,,,,,,,,
98,,,13.0,43160,0.8407543897628784,0.6205893158912659,181.3965,286.064,17.883,,,,,
99,0.7574,9.054969879518072e-08,13.1,43500,,,,,,,,,,
100,0.7501,8.58433734939759e-08,13.25,44000,,,,,,,,,,
101,0.7679,8.113704819277108e-08,13.4,44500,,,,,,,,,,
102,0.7534,7.643072289156626e-08,13.55,45000,,,,,,,,,,
103,0.7506,7.172439759036145e-08,13.7,45500,,,,,,,,,,
104,0.7523,6.701807228915662e-08,13.86,46000,,,,,,,,,,
105,,,14.0,46480,0.8357957601547241,0.6214179992675781,181.8488,285.352,17.839,,,,,
106,0.7559,6.231174698795181e-08,14.01,46500,,,,,,,,,,
107,0.7504,5.760542168674699e-08,14.16,47000,,,,,,,,,,
108,0.75,5.289909638554217e-08,14.31,47500,,,,,,,,,,
109,0.7489,4.8192771084337347e-08,14.46,48000,,,,,,,,,,
110,0.7563,4.3486445783132526e-08,14.61,48500,,,,,,,,,,
111,0.7471,3.878012048192771e-08,14.76,49000,,,,,,,,,,
112,0.7613,3.407379518072289e-08,14.91,49500,,,,,,,,,,
113,,,15.0,49800,0.8343120217323303,0.6221117377281189,181.6707,285.632,17.856,,,,,
114,0.7562,2.9367469879518072e-08,15.06,50000,,,,,,,,,,
115,0.7507,2.4661144578313255e-08,15.21,50500,,,,,,,,,,
116,0.7528,1.995481927710843e-08,15.36,51000,,,,,,,,,,
117,0.7456,1.5248493975903614e-08,15.51,51500,,,,,,,,,,
118,0.7599,1.0542168674698794e-08,15.66,52000,,,,,,,,,,
119,0.7621,5.835843373493976e-09,15.81,52500,,,,,,,,,,
120,0.7386,1.1295180722891565e-09,15.96,53000,,,,,,,,,,
121,,,16.0,53120,0.8347045183181763,0.6224778890609741,181.4249,286.019,17.881,,,,,
122,,,16.0,53120,,,,,,12971.2425,65.521,4.095,3.839189240658885e+16,0.8153433341577828
