,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,1.0998,4.941806331471135e-07,0.19,500,,,,,,,,,,
1,1.0993,4.883612662942272e-07,0.37,1000,,,,,,,,,,
2,1.0993,4.825418994413408e-07,0.56,1500,,,,,,,,,,
3,1.0983,4.7672253258845435e-07,0.74,2000,,,,,,,,,,
4,1.0994,4.709031657355679e-07,0.93,2500,,,,,,,,,,
5,,,1.0,2685,1.096693754196167,0.39358723163604736,47.8817,902.12,56.389,,,,,
6,1.099,4.650837988826816e-07,1.12,3000,,,,,,,,,,
7,1.0962,4.5926443202979516e-07,1.3,3500,,,,,,,,,,
8,1.0845,4.534450651769087e-07,1.49,4000,,,,,,,,,,
9,1.0633,4.476256983240223e-07,1.68,4500,,,,,,,,,,
10,1.045,4.4180633147113597e-07,1.86,5000,,,,,,,,,,
11,,,2.0,5370,0.9868142604827881,0.5235791206359863,46.5587,927.754,57.991,,,,,
12,1.0251,4.3598696461824953e-07,2.05,5500,,,,,,,,,,
13,1.0092,4.301675977653631e-07,2.23,6000,,,,,,,,,,
14,0.9991,4.2434823091247667e-07,2.42,6500,,,,,,,,,,
15,0.9928,4.185288640595903e-07,2.61,7000,,,,,,,,,,
16,0.9744,4.127094972067039e-07,2.79,7500,,,,,,,,,,
17,0.9721,4.068901303538175e-07,2.98,8000,,,,,,,,,,
18,,,3.0,8055,0.9291539192199707,0.5583516359329224,43.0519,1003.323,62.715,,,,,
19,0.963,4.0107076350093104e-07,3.17,8500,,,,,,,,,,
20,0.943,3.9525139664804466e-07,3.35,9000,,,,,,,,,,
21,0.9512,3.894320297951583e-07,3.54,9500,,,,,,,,,,
22,0.9314,3.8361266294227185e-07,3.72,10000,,,,,,,,,,
23,0.9225,3.7779329608938547e-07,3.91,10500,,,,,,,,,,
24,,,4.0,10740,0.894038200378418,0.5820118188858032,43.1478,1001.095,62.576,,,,,
25,0.9263,3.7197392923649904e-07,4.1,11000,,,,,,,,,,
26,0.9228,3.6615456238361266e-07,4.28,11500,,,,,,,,,,
27,0.9108,3.603351955307262e-07,4.47,12000,,,,,,,,,,
28,0.9145,3.5451582867783984e-07,4.66,12500,,,,,,,,,,
29,0.9099,3.486964618249534e-07,4.84,13000,,,,,,,,,,
30,,,5.0,13425,0.8720501661300659,0.5969904065132141,43.2601,998.495,62.413,,,,,
31,0.8836,3.4287709497206703e-07,5.03,13500,,,,,,,,,,
32,0.8903,3.370577281191806e-07,5.21,14000,,,,,,,,,,
33,0.8985,3.312383612662942e-07,5.4,14500,,,,,,,,,,
34,0.8859,3.254189944134078e-07,5.59,15000,,,,,,,,,,
35,0.8809,3.195996275605214e-07,5.77,15500,,,,,,,,,,
36,0.8849,3.1378026070763497e-07,5.96,16000,,,,,,,,,,
37,,,6.0,16110,0.8538375496864319,0.6081722378730774,42.3634,1019.629,63.734,,,,,
38,0.875,3.079608938547486e-07,6.15,16500,,,,,,,,,,
39,0.8766,3.0214152700186216e-07,6.33,17000,,,,,,,,,,
40,0.8736,2.963221601489758e-07,6.52,17500,,,,,,,,,,
41,0.8747,2.905027932960894e-07,6.7,18000,,,,,,,,,,
42,0.8679,2.8468342644320297e-07,6.89,18500,,,,,,,,,,
43,,,7.0,18795,0.844580888748169,0.6134043335914612,42.6603,1012.535,63.291,,,,,
44,0.8629,2.7886405959031653e-07,7.08,19000,,,,,,,,,,
45,0.8534,2.7304469273743015e-07,7.26,19500,,,,,,,,,,
46,0.8702,2.672253258845438e-07,7.45,20000,,,,,,,,,,
47,0.8595,2.6140595903165734e-07,7.64,20500,,,,,,,,,,
48,0.8565,2.555865921787709e-07,7.82,21000,,,,,,,,,,
49,,,8.0,21480,0.8337578177452087,0.6185669898986816,42.2788,1021.671,63.862,,,,,
50,0.8468,2.4976722532588453e-07,8.01,21500,,,,,,,,,,
51,0.8566,2.439478584729981e-07,8.19,22000,,,,,,,,,,
52,0.8495,2.3812849162011172e-07,8.38,22500,,,,,,,,,,
53,0.8402,2.323091247672253e-07,8.57,23000,,,,,,,,,,
54,0.8435,2.264897579143389e-07,8.75,23500,,,,,,,,,,
55,0.8481,2.206703910614525e-07,8.94,24000,,,,,,,,,,
56,,,9.0,24165,0.8262932896614075,0.6232665777206421,42.0617,1026.944,64.191,,,,,
57,0.844,2.148510242085661e-07,9.12,24500,,,,,,,,,,
58,0.8441,2.0903165735567968e-07,9.31,25000,,,,,,,,,,
59,0.833,2.0321229050279328e-07,9.5,25500,,,,,,,,,,
60,0.8369,1.973929236499069e-07,9.68,26000,,,,,,,,,,
61,0.8371,1.9157355679702047e-07,9.87,26500,,,,,,,,,,
62,,,10.0,26850,0.8214179277420044,0.6266465783119202,42.24,1022.609,63.92,,,,,
63,0.8414,1.8575418994413409e-07,10.06,27000,,,,,,,,,,
64,0.8341,1.7993482309124765e-07,10.24,27500,,,,,,,,,,
65,0.8339,1.7411545623836127e-07,10.43,28000,,,,,,,,,,
66,0.8354,1.6829608938547484e-07,10.61,28500,,,,,,,,,,
67,0.8167,1.6247672253258846e-07,10.8,29000,,,,,,,,,,
68,0.8368,1.5665735567970203e-07,10.99,29500,,,,,,,,,,
69,,,11.0,29535,0.8184982538223267,0.6276189088821411,42.3215,1020.639,63.797,,,,,
70,0.8331,1.5083798882681565e-07,11.17,30000,,,,,,,,,,
71,0.8231,1.4501862197392921e-07,11.36,30500,,,,,,,,,,
72,0.8231,1.3919925512104283e-07,11.55,31000,,,,,,,,,,
73,0.8199,1.333798882681564e-07,11.73,31500,,,,,,,,,,
74,0.8215,1.2756052141527002e-07,11.92,32000,,,,,,,,,,
75,,,12.0,32220,0.8149892687797546,0.6294710040092468,42.1016,1025.97,64.131,,,,,
76,0.8217,1.2174115456238362e-07,12.1,32500,,,,,,,,,,
77,0.8291,1.1592178770949721e-07,12.29,33000,,,,,,,,,,
78,0.8174,1.101024208566108e-07,12.48,33500,,,,,,,,,,
79,0.813,1.042830540037244e-07,12.66,34000,,,,,,,,,,
80,0.8132,9.846368715083799e-08,12.85,34500,,,,,,,,,,
81,,,13.0,34905,0.8128531575202942,0.6304433345794678,42.7448,1010.532,63.166,,,,,
82,0.8199,9.264432029795158e-08,13.04,35000,,,,,,,,,,
83,0.8151,8.682495344506518e-08,13.22,35500,,,,,,,,,,
84,0.8204,8.100558659217877e-08,13.41,36000,,,,,,,,,,
85,0.8067,7.518621973929236e-08,13.59,36500,,,,,,,,,,
86,0.82,6.936685288640596e-08,13.78,37000,,,,,,,,,,
87,0.8217,6.354748603351955e-08,13.97,37500,,,,,,,,,,
88,,,14.0,37590,0.811337411403656,0.6309757828712463,43.6889,988.696,61.801,,,,,
89,0.8166,5.7728119180633145e-08,14.15,38000,,,,,,,,,,
90,0.8209,5.190875232774674e-08,14.34,38500,,,,,,,,,,
91,0.8109,4.608938547486033e-08,14.53,39000,,,,,,,,,,
92,0.8144,4.0270018621973926e-08,14.71,39500,,,,,,,,,,
93,0.8153,3.445065176908752e-08,14.9,40000,,,,,,,,,,
94,,,15.0,40275,0.8107473850250244,0.6317629218101501,42.823,1008.687,63.05,,,,,
95,0.8204,2.8631284916201116e-08,15.08,40500,,,,,,,,,,
96,0.8074,2.281191806331471e-08,15.27,41000,,,,,,,,,,
97,0.8154,1.6992551210428304e-08,15.46,41500,,,,,,,,,,
98,0.8024,1.1173184357541899e-08,15.64,42000,,,,,,,,,,
99,0.8098,5.353817504655493e-09,15.83,42500,,,,,,,,,,
100,,,16.0,42960,0.810431182384491,0.6317629218101501,43.4043,995.178,62.206,,,,,
101,,,16.0,42960,,,,,,3219.1053,213.495,13.345,1.528768893689622e+16,0.8895771218411749
