,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
63,0.7672,2.370793269230769e-07,8.41,28000,,,,,,,
64,0.7605,2.3238431490384615e-07,8.56,28500,,,,,,,
65,0.77,2.2768930288461538e-07,8.71,29000,,,,,,,
66,0.7542,2.229942908653846e-07,8.86,29500,,,,,,,
67,,,9.0,29952,0.7779231071472168,0.6458730697631836,60.8563,852.681,,,
68,0.763,2.1829927884615385e-07,9.01,30000,,,,,,,
69,0.7544,2.1360426682692306e-07,9.16,30500,,,,,,,
70,0.7609,2.0890925480769232e-07,9.31,31000,,,,,,,
71,0.7489,2.0421424278846153e-07,9.47,31500,,,,,,,
72,0.7507,1.9951923076923076e-07,9.62,32000,,,,,,,
73,0.747,1.9482421875e-07,9.77,32500,,,,,,,
74,0.7673,1.901292067307692e-07,9.92,33000,,,,,,,
75,,,10.0,33280,0.7784310579299927,0.646605372428894,60.7552,854.1,,,
76,0.7486,1.8543419471153847e-07,10.07,33500,,,,,,,
77,0.742,1.8073918269230768e-07,10.22,34000,,,,,,,
78,0.7615,1.760441706730769e-07,10.37,34500,,,,,,,
79,0.7508,1.7134915865384614e-07,10.52,35000,,,,,,,
80,0.7376,1.6665414663461538e-07,10.67,35500,,,,,,,
81,0.7475,1.6195913461538461e-07,10.82,36000,,,,,,,
82,0.7484,1.5726412259615385e-07,10.97,36500,,,,,,,
83,,,11.0,36608,0.7778555154800415,0.6472606062889099,60.8407,852.899,,,
84,0.7487,1.5256911057692306e-07,11.12,37000,,,,,,,
85,0.738,1.4787409855769232e-07,11.27,37500,,,,,,,
86,0.7551,1.4317908653846153e-07,11.42,38000,,,,,,,
87,0.7599,1.384840745192308e-07,11.57,38500,,,,,,,
88,0.7276,1.337890625e-07,11.72,39000,,,,,,,
89,0.7452,1.290940504807692e-07,11.87,39500,,,,,,,
90,,,12.0,39936,0.7774966955184937,0.64803147315979,60.8798,852.352,,,
91,0.74,1.2439903846153847e-07,12.02,40000,,,,,,,
92,0.743,1.197040264423077e-07,12.17,40500,,,,,,,
93,0.7347,1.1500901442307692e-07,12.32,41000,,,,,,,
94,0.7317,1.1031400240384616e-07,12.47,41500,,,,,,,
95,0.746,1.0561899038461539e-07,12.62,42000,,,,,,,
96,0.7492,1.009239783653846e-07,12.77,42500,,,,,,,
97,0.7352,9.622896634615383e-08,12.92,43000,,,,,,,
98,,,13.0,43264,0.7773120403289795,0.6485517621040344,63.6914,814.725,,,
99,0.7425,9.153395432692307e-08,13.07,43500,,,,,,,
100,0.7415,8.68389423076923e-08,13.22,44000,,,,,,,
101,0.7351,8.214393028846154e-08,13.37,44500,,,,,,,
102,0.7417,7.744891826923076e-08,13.52,45000,,,,,,,
103,0.7315,7.275390625e-08,13.67,45500,,,,,,,
104,0.747,6.805889423076923e-08,13.82,46000,,,,,,,
105,0.7394,6.336388221153846e-08,13.97,46500,,,,,,,
106,,,14.0,46592,0.7757804989814758,0.6489179134368896,61.1046,849.216,,,
107,0.7407,5.866887019230769e-08,14.12,47000,,,,,,,
108,0.7465,5.397385817307692e-08,14.27,47500,,,,,,,
109,0.7303,4.927884615384615e-08,14.42,48000,,,,,,,
110,0.7483,4.4583834134615384e-08,14.57,48500,,,,,,,
111,0.7385,3.988882211538461e-08,14.72,49000,,,,,,,
112,0.7193,3.5193810096153846e-08,14.87,49500,,,,,,,
113,,,15.0,49920,0.7764419913291931,0.64924556016922,61.21,847.754,,,
114,0.7354,3.0498798076923075e-08,15.02,50000,,,,,,,
115,0.7303,2.5803786057692306e-08,15.17,50500,,,,,,,
116,0.7446,2.1108774038461537e-08,15.32,51000,,,,,,,
117,0.7313,1.641376201923077e-08,15.47,51500,,,,,,,
118,0.7345,1.171875e-08,15.62,52000,,,,,,,
119,0.7376,7.023737980769231e-09,15.78,52500,,,,,,,
120,0.7337,2.3287259615384615e-09,15.93,53000,,,,,,,
121,,,16.0,53248,0.7766573429107666,0.649091362953186,61.089,849.433,,,
122,,,16.0,53248,,,,,4759.841,11.187,251062494850476.0
