,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,1.0453,4.941806331471136e-05,0.19,500,,,,,,,,,,
1,0.9186,4.8836126629422725e-05,0.37,1000,,,,,,,,,,
2,0.8681,4.825418994413408e-05,0.56,1500,,,,,,,,,,
3,0.8445,4.767225325884544e-05,0.74,2000,,,,,,,,,,
4,0.8088,4.7090316573556796e-05,0.93,2500,,,,,,,,,,
5,,,1.0,2685,0.8024422526359558,0.6406065225601196,130.3948,331.263,20.706,,,,,
6,0.7075,4.6508379888268164e-05,1.12,3000,,,,,,,,,,
7,0.6503,4.592644320297952e-05,1.3,3500,,,,,,,,,,
8,0.6548,4.534450651769088e-05,1.49,4000,,,,,,,,,,
9,0.6409,4.4762569832402234e-05,1.68,4500,,,,,,,,,,
10,0.6678,4.4180633147113596e-05,1.86,5000,,,,,,,,,,
11,,,2.0,5370,0.8664737939834595,0.6472277045249939,130.0142,332.233,20.767,,,,,
12,0.5949,4.359869646182496e-05,2.05,5500,,,,,,,,,,
13,0.4409,4.301675977653631e-05,2.23,6000,,,,,,,,,,
14,0.4556,4.243482309124767e-05,2.42,6500,,,,,,,,,,
15,0.471,4.1852886405959035e-05,2.61,7000,,,,,,,,,,
16,0.4915,4.1270949720670396e-05,2.79,7500,,,,,,,,,,
17,0.4879,4.068901303538175e-05,2.98,8000,,,,,,,,,,
18,,,3.0,8055,0.9536289572715759,0.6387081742286682,129.7846,332.821,20.804,,,,,
19,0.3267,4.010707635009311e-05,3.17,8500,,,,,,,,,,
20,0.3126,3.952513966480447e-05,3.35,9000,,,,,,,,,,
21,0.3249,3.894320297951583e-05,3.54,9500,,,,,,,,,,
22,0.3367,3.836126629422719e-05,3.72,10000,,,,,,,,,,
23,0.3575,3.777932960893855e-05,3.91,10500,,,,,,,,,,
