,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,1.0303,4.905873493975904e-05,0.3,500,,,,,,,,,,
1,0.9125,4.8117469879518074e-05,0.6,1000,,,,,,,,,,
2,0.9055,4.717620481927711e-05,0.9,1500,,,,,,,,,,
3,,,1.0,1660,0.8934394717216492,0.5800042152404785,98.7864,525.285,16.419,,,,,
4,0.8252,4.6234939759036145e-05,1.2,2000,,,,,,,,,,
5,0.7948,4.529367469879519e-05,1.51,2500,,,,,,,,,,
6,0.7798,4.435240963855422e-05,1.81,3000,,,,,,,,,,
7,,,2.0,3320,0.8506906032562256,0.6008363962173462,98.4511,527.074,16.475,,,,,
8,0.7283,4.341114457831326e-05,2.11,3500,,,,,,,,,,
9,0.6531,4.2469879518072294e-05,2.41,4000,,,,,,,,,,
10,0.6574,4.152861445783133e-05,2.71,4500,,,,,,,,,,
11,,,3.0,4980,0.9199483394622803,0.6037848591804504,98.4082,527.303,16.482,,,,,
12,0.6623,4.0587349397590365e-05,3.01,5000,,,,,,,,,,
13,0.5231,3.96460843373494e-05,3.31,5500,,,,,,,,,,
14,0.5374,3.8704819277108436e-05,3.61,6000,,,,,,,,,,
15,0.5509,3.776355421686747e-05,3.92,6500,,,,,,,,,,
16,,,4.0,6640,0.9839023947715759,0.5974254012107849,98.819,525.112,16.414,,,,,
17,0.4521,3.6822289156626514e-05,4.22,7000,,,,,,,,,,
18,0.4309,3.588102409638555e-05,4.52,7500,,,,,,,,,,
19,0.454,3.4939759036144585e-05,4.82,8000,,,,,,,,,,
20,,,5.0,8300,1.220964789390564,0.5851110816001892,98.3238,527.756,16.497,,,,,
21,0.402,3.3998493975903614e-05,5.12,8500,,,,,,,,,,
22,0.3487,3.305722891566265e-05,5.42,9000,,,,,,,,,,
23,0.3684,3.2115963855421685e-05,5.72,9500,,,,,,,,,,
24,,,6.0,9960,1.4037666320800781,0.5855928659439087,98.4163,527.26,16.481,,,,,
25,0.3788,3.117469879518072e-05,6.02,10000,,,,,,,,,,
26,0.299,3.023343373493976e-05,6.33,10500,,,,,,,,,,
27,0.3123,2.9292168674698795e-05,6.63,11000,,,,,,,,,,
28,0.3379,2.835090361445783e-05,6.93,11500,,,,,,,,,,
29,,,7.0,11620,1.731392502784729,0.5827600359916687,98.3865,527.42,16.486,,,,,
30,0.2816,2.7409638554216873e-05,7.23,12000,,,,,,,,,,
31,0.2769,2.6468373493975908e-05,7.53,12500,,,,,,,,,,
32,0.2757,2.552710843373494e-05,7.83,13000,,,,,,,,,,
33,,,8.0,13280,1.9014239311218262,0.579676628112793,98.4827,526.904,16.47,,,,,
34,0.2594,2.4585843373493976e-05,8.13,13500,,,,,,,,,,
35,0.2407,2.364457831325301e-05,8.43,14000,,,,,,,,,,
36,0.25,2.2703313253012047e-05,8.73,14500,,,,,,,,,,
37,,,9.0,14940,2.2491188049316406,0.5801005959510803,98.6597,525.959,16.44,,,,,
38,0.2465,2.1762048192771086e-05,9.04,15000,,,,,,,,,,
39,0.1982,2.082078313253012e-05,9.34,15500,,,,,,,,,,
40,0.2202,1.9879518072289157e-05,9.64,16000,,,,,,,,,,
41,0.2337,1.8938253012048193e-05,9.94,16500,,,,,,,,,,
42,,,10.0,16600,2.426927089691162,0.5783276557922363,98.702,525.734,16.433,,,,,
43,0.1922,1.7996987951807228e-05,10.24,17000,,,,,,,,,,
44,0.1989,1.7055722891566267e-05,10.54,17500,,,,,,,,,,
45,0.2009,1.6114457831325303e-05,10.84,18000,,,,,,,,,,
46,,,11.0,18260,2.5922658443450928,0.5749359130859375,98.5741,526.416,16.455,,,,,
47,0.188,1.5173192771084338e-05,11.14,18500,,,,,,,,,,
48,0.1772,1.4231927710843374e-05,11.45,19000,,,,,,,,,,
49,0.1809,1.329066265060241e-05,11.75,19500,,,,,,,,,,
50,,,12.0,19920,2.702272653579712,0.5771328210830688,98.4222,527.229,16.48,,,,,
51,0.179,1.2349397590361447e-05,12.05,20000,,,,,,,,,,
52,0.1569,1.1408132530120482e-05,12.35,20500,,,,,,,,,,
53,0.1682,1.0466867469879518e-05,12.65,21000,,,,,,,,,,
54,0.1731,9.525602409638555e-06,12.95,21500,,,,,,,,,,
55,,,13.0,21580,3.0118510723114014,0.5774989724159241,98.2032,528.404,16.517,,,,,
56,0.1481,8.58433734939759e-06,13.25,22000,,,,,,,,,,
57,0.1547,7.643072289156628e-06,13.55,22500,,,,,,,,,,
58,0.151,6.701807228915663e-06,13.86,23000,,,,,,,,,,
59,,,14.0,23240,2.952988386154175,0.5763620138168335,98.8003,525.211,16.417,,,,,
60,0.1481,5.760542168674699e-06,14.16,23500,,,,,,,,,,
61,0.1381,4.819277108433735e-06,14.46,24000,,,,,,,,,,
62,0.142,3.878012048192772e-06,14.76,24500,,,,,,,,,,
63,,,15.0,24900,3.1391189098358154,0.5781734585762024,98.3742,527.486,16.488,,,,,
64,0.1439,2.9367469879518076e-06,15.06,25000,,,,,,,,,,
65,0.1319,1.995481927710843e-06,15.36,25500,,,,,,,,,,
66,0.1281,1.0542168674698796e-06,15.66,26000,,,,,,,,,,
67,0.1265,1.1295180722891566e-07,15.96,26500,,,,,,,,,,
68,,,16.0,26560,3.2794511318206787,0.5773640871047974,98.832,525.042,16.412,,,,,
69,,,16.0,26560,,,,,,6213.3753,136.784,4.275,3.884146294144562e+16,0.35905696085418565
