,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
84,0.7595,1.5256911057692306e-07,11.12,37000,,,,,,,,,,
85,0.7768,1.4787409855769232e-07,11.27,37500,,,,,,,,,,
86,0.7662,1.4317908653846153e-07,11.42,38000,,,,,,,,,,
87,0.7809,1.384840745192308e-07,11.57,38500,,,,,,,,,,
88,0.7672,1.337890625e-07,11.72,39000,,,,,,,,,,
89,0.752,1.290940504807692e-07,11.87,39500,,,,,,,,,,
90,,,12.0,39936,0.7735932469367981,0.6508257985115051,179.8972,288.448,18.033,,,,,
91,0.7693,1.2439903846153847e-07,12.02,40000,,,,,,,,,,
92,0.7644,1.197040264423077e-07,12.17,40500,,,,,,,,,,
93,0.7654,1.1500901442307692e-07,12.32,41000,,,,,,,,,,
94,0.7582,1.1031400240384616e-07,12.47,41500,,,,,,,,,,
95,0.7625,1.0561899038461539e-07,12.62,42000,,,,,,,,,,
96,0.7698,1.009239783653846e-07,12.77,42500,,,,,,,,,,
97,0.7681,9.622896634615383e-08,12.92,43000,,,,,,,,,,
98,,,13.0,43264,0.7714296579360962,0.651827871799469,179.495,289.094,18.073,,,,,
99,0.7588,9.153395432692307e-08,13.07,43500,,,,,,,,,,
100,0.758,8.68389423076923e-08,13.22,44000,,,,,,,,,,
101,0.7697,8.214393028846154e-08,13.37,44500,,,,,,,,,,
102,0.7683,7.744891826923076e-08,13.52,45000,,,,,,,,,,
103,0.7661,7.275390625e-08,13.67,45500,,,,,,,,,,
104,0.7673,6.805889423076923e-08,13.82,46000,,,,,,,,,,
105,0.7571,6.336388221153846e-08,13.97,46500,,,,,,,,,,
106,,,14.0,46592,0.7719383239746094,0.6525601744651794,179.7113,288.746,18.051,,,,,
107,0.7679,5.866887019230769e-08,14.12,47000,,,,,,,,,,
108,0.7527,5.397385817307692e-08,14.27,47500,,,,,,,,,,
