,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
84,0.873,1.5256911057692306e-07,11.12,37000,,,,,,,,,,
85,0.8927,1.4787409855769232e-07,11.27,37500,,,,,,,,,,
86,0.884,1.4317908653846153e-07,11.42,38000,,,,,,,,,,
87,0.8833,1.384840745192308e-07,11.57,38500,,,,,,,,,,
88,0.8891,1.337890625e-07,11.72,39000,,,,,,,,,,
89,0.8866,1.290940504807692e-07,11.87,39500,,,,,,,,,,
90,,,12.0,39936,0.876305103302002,0.5821048021316528,57.5933,900.991,56.326,,,,,
91,0.8859,1.2439903846153847e-07,12.02,40000,,,,,,,,,,
92,0.8833,1.197040264423077e-07,12.17,40500,,,,,,,,,,
93,0.8859,1.1500901442307692e-07,12.32,41000,,,,,,,,,,
94,0.8732,1.1031400240384616e-07,12.47,41500,,,,,,,,,,
95,0.8814,1.0561899038461539e-07,12.62,42000,,,,,,,,,,
96,0.8784,1.009239783653846e-07,12.77,42500,,,,,,,,,,
97,0.885,9.622896634615383e-08,12.92,43000,,,,,,,,,,
98,,,13.0,43264,0.8741309642791748,0.5834537744522095,56.3468,920.921,57.572,,,,,
99,0.8812,9.153395432692307e-08,13.07,43500,,,,,,,,,,
100,0.8741,8.68389423076923e-08,13.22,44000,,,,,,,,,,
101,0.8794,8.214393028846154e-08,13.37,44500,,,,,,,,,,
102,0.8908,7.744891826923076e-08,13.52,45000,,,,,,,,,,
103,0.8878,7.275390625e-08,13.67,45500,,,,,,,,,,
104,0.8726,6.805889423076923e-08,13.82,46000,,,,,,,,,,
105,0.8773,6.336388221153846e-08,13.97,46500,,,,,,,,,,
106,,,14.0,46592,0.872778594493866,0.5846292972564697,55.8033,929.891,58.133,,,,,
107,0.8731,5.866887019230769e-08,14.12,47000,,,,,,,,,,
108,0.8787,5.397385817307692e-08,14.27,47500,,,,,,,,,,
109,0.8696,4.927884615384615e-08,14.42,48000,,,,,,,,,,
110,0.8766,4.4583834134615384e-08,14.57,48500,,,,,,,,,,
111,0.8832,3.988882211538461e-08,14.72,49000,,,,,,,,,,
112,0.8816,3.5193810096153846e-08,14.87,49500,,,,,,,,,,
113,,,15.0,49920,0.8721984624862671,0.5850340127944946,56.8429,912.885,57.07,,,,,
114,0.8739,3.0498798076923075e-08,15.02,50000,,,,,,,,,,
115,0.866,2.5803786057692306e-08,15.17,50500,,,,,,,,,,
116,0.8768,2.1108774038461537e-08,15.32,51000,,,,,,,,,,
117,0.8658,1.641376201923077e-08,15.47,51500,,,,,,,,,,
118,0.8716,1.171875e-08,15.62,52000,,,,,,,,,,
119,0.8784,7.023737980769231e-09,15.78,52500,,,,,,,,,,
120,0.8781,2.3287259615384615e-09,15.93,53000,,,,,,,,,,
121,,,16.0,53248,0.8722519278526306,0.5851496458053589,60.1225,863.088,53.956,,,,,
122,,,16.0,53248,,,,,,4270.8475,199.432,12.468,2.17585852619031e+16,0.9374284102366521
