,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,0.695,4.953049879807693e-05,0.15,500,,,,,,,,,,
1,0.6963,4.9060997596153845e-05,0.3,1000,,,,,,,,,,
2,0.693,4.859149639423078e-05,0.45,1500,,,,,,,,,,
3,0.6932,4.8121995192307695e-05,0.6,2000,,,,,,,,,,
4,0.695,4.765249399038462e-05,0.75,2500,,,,,,,,,,
5,0.6958,4.718299278846154e-05,0.9,3000,,,,,,,,,,
6,,,1.0,3328,0.6902886629104614,0.4983137845993042,36.4216,1424.73,89.068,,,,,
7,0.695,4.671349158653847e-05,1.05,3500,,,,,,,,,,
8,0.6879,4.624399038461539e-05,1.2,4000,,,,,,,,,,
9,0.6874,4.577448918269231e-05,1.35,4500,,,,,,,,,,
10,0.6892,4.530498798076923e-05,1.5,5000,,,,,,,,,,
11,0.6928,4.483548677884616e-05,1.65,5500,,,,,,,,,,
12,0.6805,4.436598557692308e-05,1.8,6000,,,,,,,,,,
13,0.6738,4.3896484375000004e-05,1.95,6500,,,,,,,,,,
14,,,2.0,6656,0.6757097244262695,0.5851882100105286,35.5659,1459.012,91.211,,,,,
15,0.6696,4.342698317307692e-05,2.1,7000,,,,,,,,,,
16,0.6639,4.2957481971153846e-05,2.25,7500,,,,,,,,,,
17,0.6588,4.248798076923077e-05,2.4,8000,,,,,,,,,,
18,0.66,4.2018479567307696e-05,2.55,8500,,,,,,,,,,
19,0.6556,4.1548978365384614e-05,2.7,9000,,,,,,,,,,
20,0.6486,4.107947716346154e-05,2.85,9500,,,,,,,,,,
21,,,3.0,9984,0.6431863307952881,0.6223044395446777,34.2687,1514.24,94.664,,,,,
22,0.6441,4.0609975961538463e-05,3.0,10000,,,,,,,,,,
23,0.6302,4.014047475961539e-05,3.16,10500,,,,,,,,,,
24,0.621,3.9670973557692306e-05,3.31,11000,,,,,,,,,,
25,0.6182,3.920147235576923e-05,3.46,11500,,,,,,,,,,
26,0.6117,3.8731971153846156e-05,3.61,12000,,,,,,,,,,
27,0.5961,3.826246995192308e-05,3.76,12500,,,,,,,,,,
28,0.5939,3.7792968750000005e-05,3.91,13000,,,,,,,,,,
29,,,4.0,13312,0.6035518050193787,0.6628509759902954,35.6431,1455.85,91.013,,,,,
30,0.5676,3.732346754807692e-05,4.06,13500,,,,,,,,,,
31,0.5442,3.685396634615385e-05,4.21,14000,,,,,,,,,,
32,0.5392,3.638446514423077e-05,4.36,14500,,,,,,,,,,
33,0.5419,3.59149639423077e-05,4.51,15000,,,,,,,,,,
34,0.5379,3.5445462740384615e-05,4.66,15500,,,,,,,,,,
35,0.5379,3.497596153846154e-05,4.81,16000,,,,,,,,,,
36,0.5333,3.4506460336538465e-05,4.96,16500,,,,,,,,,,
37,,,5.0,16640,0.5962488651275635,0.6906592845916748,35.5541,1459.493,91.241,,,,,
38,0.4826,3.403695913461539e-05,5.11,17000,,,,,,,,,,
39,0.4676,3.356745793269231e-05,5.26,17500,,,,,,,,,,
40,0.4741,3.309795673076923e-05,5.41,18000,,,,,,,,,,
41,0.4658,3.262845552884616e-05,5.56,18500,,,,,,,,,,
42,0.4583,3.215895432692308e-05,5.71,19000,,,,,,,,,,
43,0.4592,3.1689453125e-05,5.86,19500,,,,,,,,,,
44,,,6.0,19968,0.6141660809516907,0.6984640955924988,35.6568,1455.292,90.979,,,,,
45,0.4605,3.1219951923076924e-05,6.01,20000,,,,,,,,,,
46,0.3953,3.075045072115384e-05,6.16,20500,,,,,,,,,,
47,0.3925,3.0280949519230774e-05,6.31,21000,,,,,,,,,,
48,0.3978,2.9811448317307695e-05,6.46,21500,,,,,,,,,,
49,0.3947,2.9341947115384617e-05,6.61,22000,,,,,,,,,,
50,0.3983,2.8872445913461538e-05,6.76,22500,,,,,,,,,,
51,0.3949,2.8402944711538466e-05,6.91,23000,,,,,,,,,,
52,,,7.0,23296,0.7317400574684143,0.7009500861167908,35.4738,1462.799,91.448,,,,,
53,0.3548,2.7933443509615387e-05,7.06,23500,,,,,,,,,,
54,0.3176,2.746394230769231e-05,7.21,24000,,,,,,,,,,
55,0.3366,2.699444110576923e-05,7.36,24500,,,,,,,,,,
56,0.3202,2.652493990384616e-05,7.51,25000,,,,,,,,,,
57,0.3283,2.605543870192308e-05,7.66,25500,,,,,,,,,,
58,0.3335,2.55859375e-05,7.81,26000,,,,,,,,,,
59,0.3447,2.5116436298076922e-05,7.96,26500,,,,,,,,,,
60,,,8.0,26624,0.8734850287437439,0.6988688111305237,35.0921,1478.71,92.443,,,,,
61,0.2756,2.4646935096153847e-05,8.11,27000,,,,,,,,,,
62,0.2851,2.417743389423077e-05,8.26,27500,,,,,,,,,,
63,0.2781,2.3707932692307693e-05,8.41,28000,,,,,,,,,,
64,0.2824,2.3238431490384615e-05,8.56,28500,,,,,,,,,,
65,0.2773,2.276893028846154e-05,8.71,29000,,,,,,,,,,
66,0.285,2.229942908653846e-05,8.86,29500,,,,,,,,,,
