,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
83,0.0129,8.682495344506518e-06,13.22,35500,,,,,,,,,,
84,0.0133,8.100558659217877e-06,13.41,36000,,,,,,,,,,
85,0.0133,7.518621973929237e-06,13.59,36500,,,,,,,,,,
86,0.0099,6.936685288640596e-06,13.78,37000,,,,,,,,,,
87,0.0099,6.3547486033519555e-06,13.97,37500,,,,,,,,,,
88,,,14.0,37590,4.723597526550293,0.753652036190033,36.3359,1188.769,74.307,,,,,
89,0.003,5.772811918063315e-06,14.15,38000,,,,,,,,,,
90,0.01,5.190875232774675e-06,14.34,38500,,,,,,,,,,
91,0.0069,4.608938547486034e-06,14.53,39000,,,,,,,,,,
92,0.0114,4.027001862197393e-06,14.71,39500,,,,,,,,,,
93,0.0088,3.445065176908752e-06,14.9,40000,,,,,,,,,,
94,,,15.0,40275,4.922091484069824,0.7531427145004272,36.1191,1195.903,74.753,,,,,
95,0.0105,2.863128491620112e-06,15.08,40500,,,,,,,,,,
96,0.0051,2.281191806331471e-06,15.27,41000,,,,,,,,,,
97,0.0035,1.6992551210428306e-06,15.46,41500,,,,,,,,,,
98,0.007,1.11731843575419e-06,15.64,42000,,,,,,,,,,
99,0.0086,5.353817504655494e-07,15.83,42500,,,,,,,,,,
100,,,16.0,42960,5.086540222167969,0.7538835406303406,36.9326,1169.562,73.106,,,,,
101,,,16.0,42960,,,,,,2652.3589,259.114,16.197,9993470732729328.0,0.12162922181785661
