,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
0,0.5454,4.798646907216495e-05,0.64,500,,,,,,,
1,,,1.0,776,0.4059809744358063,0.8162869215011597,14.7886,801.293,,,
2,0.3696,4.59729381443299e-05,1.29,1000,,,,,,,
3,0.295,4.395940721649485e-05,1.93,1500,,,,,,,
4,,,2.0,1552,0.5642662048339844,0.8313924074172974,14.6282,810.079,,,
5,0.1522,4.19458762886598e-05,2.58,2000,,,,,,,
6,,,3.0,2328,0.7760304808616638,0.8311392664909363,14.4575,819.642,,,
7,0.1149,3.9932345360824747e-05,3.22,2500,,,,,,,
8,0.0823,3.791881443298969e-05,3.87,3000,,,,,,,
9,,,4.0,3104,0.9517788887023926,0.8326582312583923,14.3911,823.427,,,
10,0.0445,3.5905283505154644e-05,4.51,3500,,,,,,,
11,,,5.0,3880,1.2458609342575073,0.8352742791175842,14.6061,811.307,,,
12,0.0313,3.389175257731959e-05,5.15,4000,,,,,,,
13,0.0191,3.1878221649484535e-05,5.8,4500,,,,,,,
14,,,6.0,4656,1.0637259483337402,0.8335865139961243,14.69,806.669,,,
15,0.0172,2.9864690721649484e-05,6.44,5000,,,,,,,
16,,,7.0,5432,1.3005765676498413,0.8383122086524963,14.3484,825.873,,,
17,0.0135,2.7851159793814436e-05,7.09,5500,,,,,,,
18,0.0131,2.5837628865979385e-05,7.73,6000,,,,,,,
19,,,8.0,6208,1.4174851179122925,0.8345147967338562,14.8172,799.744,,,
20,0.0095,2.382409793814433e-05,8.38,6500,,,,,,,
21,,,9.0,6984,1.392596960067749,0.8383966088294983,14.2675,830.557,,,
22,0.0091,2.181056701030928e-05,9.02,7000,,,,,,,
23,0.004,1.9797036082474228e-05,9.66,7500,,,,,,,
24,,,10.0,7760,1.5243717432022095,0.8361181616783142,14.7568,803.021,,,
25,0.0057,1.7783505154639177e-05,10.31,8000,,,,,,,
26,0.0027,1.5769974226804122e-05,10.95,8500,,,,,,,
27,,,11.0,8536,1.4578028917312622,0.8388185501098633,14.581,812.701,,,
28,0.0023,1.3756443298969075e-05,11.6,9000,,,,,,,
29,,,12.0,9312,1.517775535583496,0.8405063152313232,14.558,813.983,,,
30,0.0016,1.1742912371134022e-05,12.24,9500,,,,,,,
31,0.0022,9.729381443298969e-06,12.89,10000,,,,,,,
32,,,13.0,10088,1.634340763092041,0.8398312330245972,14.4182,821.877,,,
33,0.0012,7.715850515463918e-06,13.53,10500,,,,,,,
34,,,14.0,10864,1.6077475547790527,0.8390717506408691,14.5051,816.956,,,
35,0.0011,5.7023195876288665e-06,14.18,11000,,,,,,,
36,0.0011,3.6887886597938145e-06,14.82,11500,,,,,,,
37,,,15.0,11640,1.5558527708053589,0.8408438563346863,14.2631,830.812,,,
38,0.0015,1.675257731958763e-06,15.46,12000,,,,,,,
39,,,16.0,12416,1.5512323379516602,0.8404219150543213,14.601,811.587,,,
40,,,16.0,12416,,,,,1172.0499,10.593,358096149973128.0
