,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,0.7026,4.952936746987952e-07,0.15,500,,,,,,,,,,
1,0.6951,4.905873493975903e-07,0.3,1000,,,,,,,,,,
2,0.6813,4.858810240963855e-07,0.45,1500,,,,,,,,,,
3,0.6481,4.811746987951807e-07,0.6,2000,,,,,,,,,,
4,0.6259,4.764683734939759e-07,0.75,2500,,,,,,,,,,
5,0.5936,4.7176204819277104e-07,0.9,3000,,,,,,,,,,
6,,,1.0,3320,0.5876257419586182,0.6954963207244873,72.6815,713.951,44.633,,,,,
7,0.5836,4.6705572289156623e-07,1.05,3500,,,,,,,,,,
8,0.5559,4.623493975903614e-07,1.2,4000,,,,,,,,,,
9,0.5633,4.576430722891566e-07,1.36,4500,,,,,,,,,,
10,0.5619,4.529367469879518e-07,1.51,5000,,,,,,,,,,
11,0.5451,4.4823042168674697e-07,1.66,5500,,,,,,,,,,
12,0.5331,4.4352409638554216e-07,1.81,6000,,,,,,,,,,
13,0.5342,4.388177710843373e-07,1.96,6500,,,,,,,,,,
14,,,2.0,6640,0.5406566262245178,0.7227650284767151,72.8932,711.878,44.503,,,,,
15,0.5349,4.3411144578313253e-07,2.11,7000,,,,,,,,,,
16,0.5156,4.2940512048192767e-07,2.26,7500,,,,,,,,,,
17,0.5188,4.246987951807229e-07,2.41,8000,,,,,,,,,,
18,0.5318,4.1999246987951804e-07,2.56,8500,,,,,,,,,,
19,0.524,4.152861445783132e-07,2.71,9000,,,,,,,,,,
20,0.5204,4.1057981927710846e-07,2.86,9500,,,,,,,,,,
21,,,3.0,9960,0.5242798328399658,0.7340772151947021,72.9543,711.28,44.466,,,,,
22,0.5073,4.058734939759036e-07,3.01,10000,,,,,,,,,,
23,0.5073,4.011671686746988e-07,3.16,10500,,,,,,,,,,
24,0.4942,3.9646084337349397e-07,3.31,11000,,,,,,,,,,
25,0.4993,3.9175451807228915e-07,3.46,11500,,,,,,,,,,
26,0.5038,3.870481927710843e-07,3.61,12000,,,,,,,,,,
27,0.5102,3.8234186746987953e-07,3.77,12500,,,,,,,,,,
28,0.5115,3.7763554216867466e-07,3.92,13000,,,,,,,,,,
29,,,4.0,13280,0.5140771865844727,0.7390298843383789,72.6387,714.371,44.659,,,,,
30,0.4937,3.7292921686746985e-07,4.07,13500,,,,,,,,,,
31,0.4985,3.682228915662651e-07,4.22,14000,,,,,,,,,,
32,0.485,3.635165662650602e-07,4.37,14500,,,,,,,,,,
33,0.495,3.588102409638554e-07,4.52,15000,,,,,,,,,,
34,0.5015,3.541039156626506e-07,4.67,15500,,,,,,,,,,
35,0.4895,3.493975903614458e-07,4.82,16000,,,,,,,,,,
36,0.4927,3.446912650602409e-07,4.97,16500,,,,,,,,,,
37,,,5.0,16600,0.508876621723175,0.7428262829780579,72.3425,717.296,44.842,,,,,
38,0.4934,3.3998493975903615e-07,5.12,17000,,,,,,,,,,
39,0.4876,3.352786144578313e-07,5.27,17500,,,,,,,,,,
40,0.4764,3.3057228915662647e-07,5.42,18000,,,,,,,,,,
41,0.4877,3.258659638554217e-07,5.57,18500,,,,,,,,,,
42,0.4784,3.2115963855421684e-07,5.72,19000,,,,,,,,,,
43,0.4731,3.1645331325301203e-07,5.87,19500,,,,,,,,,,
44,,,6.0,19920,0.5058345198631287,0.7458711266517639,72.45,716.232,44.776,,,,,
45,0.4766,3.117469879518072e-07,6.02,20000,,,,,,,,,,
46,0.4691,3.070406626506024e-07,6.17,20500,,,,,,,,,,
47,0.4843,3.023343373493976e-07,6.33,21000,,,,,,,,,,
48,0.4753,2.976280120481928e-07,6.48,21500,,,,,,,,,,
49,0.4702,2.929216867469879e-07,6.63,22000,,,,,,,,,,
50,0.4807,2.8821536144578315e-07,6.78,22500,,,,,,,,,,
51,0.4707,2.835090361445783e-07,6.93,23000,,,,,,,,,,
52,,,7.0,23240,0.5009278655052185,0.7481065988540649,72.5067,715.672,44.741,,,,,
53,0.4748,2.7880271084337347e-07,7.08,23500,,,,,,,,,,
54,0.473,2.740963855421687e-07,7.23,24000,,,,,,,,,,
55,0.4731,2.6939006024096384e-07,7.38,24500,,,,,,,,,,
56,0.4732,2.64683734939759e-07,7.53,25000,,,,,,,,,,
57,0.4693,2.599774096385542e-07,7.68,25500,,,,,,,,,,
58,0.4601,2.552710843373494e-07,7.83,26000,,,,,,,,,,
59,0.4649,2.5056475903614453e-07,7.98,26500,,,,,,,,,,
60,,,8.0,26560,0.500622570514679,0.7495326995849609,72.3861,716.864,44.815,,,,,
61,0.4594,2.4585843373493977e-07,8.13,27000,,,,,,,,,,
62,0.4704,2.4115210843373496e-07,8.28,27500,,,,,,,,,,
63,0.4574,2.3644578313253012e-07,8.43,28000,,,,,,,,,,
64,0.457,2.3173945783132528e-07,8.58,28500,,,,,,,,,,
65,0.4682,2.2703313253012046e-07,8.73,29000,,,,,,,,,,
66,0.456,2.2232680722891565e-07,8.89,29500,,,,,,,,,,
67,,,9.0,29880,0.5001099705696106,0.7506311535835266,72.4531,716.201,44.774,,,,,
68,0.465,2.1762048192771083e-07,9.04,30000,,,,,,,,,,
69,0.4582,2.1291415662650602e-07,9.19,30500,,,,,,,,,,
70,0.4544,2.082078313253012e-07,9.34,31000,,,,,,,,,,
71,0.4558,2.035015060240964e-07,9.49,31500,,,,,,,,,,
72,0.4662,1.9879518072289155e-07,9.64,32000,,,,,,,,,,
73,0.4609,1.9408885542168674e-07,9.79,32500,,,,,,,,,,
74,0.4584,1.8938253012048192e-07,9.94,33000,,,,,,,,,,
75,,,10.0,33200,0.49943315982818604,0.751613974571228,72.2736,717.98,44.885,,,,,
76,0.4469,1.8467620481927708e-07,10.09,33500,,,,,,,,,,
77,0.453,1.7996987951807227e-07,10.24,34000,,,,,,,,,,
78,0.4485,1.7526355421686746e-07,10.39,34500,,,,,,,,,,
79,0.4662,1.7055722891566264e-07,10.54,35000,,,,,,,,,,
80,0.4612,1.6585090361445783e-07,10.69,35500,,,,,,,,,,
81,0.4571,1.6114457831325302e-07,10.84,36000,,,,,,,,,,
82,0.451,1.5643825301204818e-07,10.99,36500,,,,,,,,,,
83,,,11.0,36520,0.49728864431381226,0.7523077130317688,72.6545,714.216,44.65,,,,,
84,0.4453,1.5173192771084336e-07,11.14,37000,,,,,,,,,,
85,0.4544,1.4702560240963855e-07,11.3,37500,,,,,,,,,,
86,0.4516,1.4231927710843373e-07,11.45,38000,,,,,,,,,,
87,0.4477,1.376129518072289e-07,11.6,38500,,,,,,,,,,
88,0.4514,1.3290662650602408e-07,11.75,39000,,,,,,,,,,
89,0.4563,1.282003012048193e-07,11.9,39500,,,,,,,,,,
90,,,12.0,39840,0.49806058406829834,0.7527124285697937,72.3757,716.967,44.822,,,,,
91,0.4375,1.2349397590361445e-07,12.05,40000,,,,,,,,,,
92,0.4508,1.1878765060240964e-07,12.2,40500,,,,,,,,,,
93,0.4458,1.1408132530120481e-07,12.35,41000,,,,,,,,,,
