,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
93,0.4809,1.1500901442307692e-07,12.32,41000,,,,,,,
94,0.464,1.1031400240384616e-07,12.47,41500,,,,,,,
95,0.4769,1.0561899038461539e-07,12.62,42000,,,,,,,
96,0.4821,1.009239783653846e-07,12.77,42500,,,,,,,
97,0.4663,9.622896634615383e-08,12.92,43000,,,,,,,
98,,,13.0,43264,0.4848440885543823,0.7604594230651855,55.9816,926.93,,,
99,0.4655,9.153395432692307e-08,13.07,43500,,,,,,,
100,0.4742,8.68389423076923e-08,13.22,44000,,,,,,,
101,0.4674,8.214393028846154e-08,13.37,44500,,,,,,,
102,0.4767,7.744891826923076e-08,13.52,45000,,,,,,,
103,0.4782,7.275390625e-08,13.67,45500,,,,,,,
104,0.4742,6.805889423076923e-08,13.82,46000,,,,,,,
105,0.468,6.336388221153846e-08,13.97,46500,,,,,,,
106,,,14.0,46592,0.48209819197654724,0.7613844275474548,56.4306,919.554,,,
107,0.4632,5.866887019230769e-08,14.12,47000,,,,,,,
108,0.4572,5.397385817307692e-08,14.27,47500,,,,,,,
109,0.4868,4.927884615384615e-08,14.42,48000,,,,,,,
110,0.4623,4.4583834134615384e-08,14.57,48500,,,,,,,
111,0.4805,3.988882211538461e-08,14.72,49000,,,,,,,
112,0.4706,3.5193810096153846e-08,14.87,49500,,,,,,,
113,,,15.0,49920,0.482563853263855,0.7613073587417603,56.274,922.113,,,
114,0.4704,3.0498798076923075e-08,15.02,50000,,,,,,,
115,0.4611,2.5803786057692306e-08,15.17,50500,,,,,,,
116,0.4783,2.1108774038461537e-08,15.32,51000,,,,,,,
117,0.4701,1.641376201923077e-08,15.47,51500,,,,,,,
118,0.4627,1.171875e-08,15.62,52000,,,,,,,
119,0.4746,7.023737980769231e-09,15.78,52500,,,,,,,
120,0.4802,2.3287259615384615e-09,15.93,53000,,,,,,,
121,,,16.0,53248,0.4825989305973053,0.7614614963531494,53.0219,978.672,,,
122,,,16.0,53248,,,,,4734.2806,11.247,196288166438760.0
