,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
0,0.6951,4.784779614325068e-07,0.69,500,,,,,,,
1,,,1.0,726,0.6927777528762817,0.5251145362854004,34.7526,320.235,,,
2,0.6965,4.569559228650138e-07,1.38,1000,,,,,,,
3,,,2.0,1452,0.6660808324813843,0.6894599795341492,35.0815,317.232,,,
4,0.6919,4.354338842975206e-07,2.07,1500,,,,,,,
5,0.5405,4.139118457300275e-07,2.75,2000,,,,,,,
6,,,3.0,2178,0.39934277534484863,0.8354749083518982,35.2832,315.42,,,
7,0.4252,3.9238980716253437e-07,3.44,2500,,,,,,,
8,,,4.0,2904,0.30907800793647766,0.8777068853378296,32.9013,338.254,,,
9,0.3753,3.708677685950413e-07,4.13,3000,,,,,,,
10,0.342,3.4934573002754817e-07,4.82,3500,,,,,,,
11,,,5.0,3630,0.2831399142742157,0.8880402445793152,34.0705,326.646,,,
12,0.3155,3.2782369146005507e-07,5.51,4000,,,,,,,
13,,,6.0,4356,0.25913935899734497,0.8936113119125366,40.5194,274.659,,,
14,0.3067,3.0630165289256197e-07,6.2,4500,,,,,,,
15,0.2929,2.8477961432506887e-07,6.89,5000,,,,,,,
16,,,7.0,5082,0.2525629699230194,0.8982837796211243,32.7197,340.131,,,
17,0.2707,2.632575757575757e-07,7.58,5500,,,,,,,
18,,,8.0,5808,0.24583715200424194,0.9023272395133972,41.2419,269.847,,,
19,0.2543,2.417355371900826e-07,8.26,6000,,,,,,,
20,0.2606,2.2021349862258954e-07,8.95,6500,,,,,,,
21,,,9.0,6534,0.24468320608139038,0.9046635031700134,47.4573,234.506,,,
22,0.2483,1.986914600550964e-07,9.64,7000,,,,,,,
23,,,10.0,7260,0.23887395858764648,0.9064605832099915,47.625,233.68,,,
24,0.2406,1.771694214876033e-07,10.33,7500,,,,,,,
25,,,11.0,7986,0.2406003326177597,0.9088866710662842,47.6706,233.456,,,
26,0.2278,1.5564738292011019e-07,11.02,8000,,,,,,,
27,0.23,1.3412534435261709e-07,11.71,8500,,,,,,,
28,,,12.0,8712,0.2504386901855469,0.9095156788825989,47.0817,236.376,,,
29,0.2235,1.1260330578512396e-07,12.4,9000,,,,,,,
30,,,13.0,9438,0.24333535134792328,0.9113127589225769,45.1848,246.3,,,
31,0.2268,9.108126721763084e-08,13.09,9500,,,,,,,
32,0.2248,6.955922865013773e-08,13.77,10000,,,,,,,
33,,,14.0,10164,0.238418310880661,0.9120316505432129,47.6828,233.397,,,
34,0.2174,4.8037190082644624e-08,14.46,10500,,,,,,,
35,,,15.0,10890,0.23715025186538696,0.9118519425392151,47.4512,234.535,,,
36,0.2222,2.6515151515151513e-08,15.15,11000,,,,,,,
37,0.2171,4.993112947658402e-09,15.84,11500,,,,,,,
38,,,16.0,11616,0.23789414763450623,0.9119417667388916,47.598,233.812,,,
39,,,16.0,11616,,,,,3558.1087,3.265,4212935532144144.0
