,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,0.6934,4.952936746987952e-07,0.15,500,,,,,,,,,,
1,0.6936,4.905873493975903e-07,0.3,1000,,,,,,,,,,
2,0.6937,4.858810240963855e-07,0.45,1500,,,,,,,,,,
3,0.6935,4.811746987951807e-07,0.6,2000,,,,,,,,,,
4,0.6929,4.764683734939759e-07,0.75,2500,,,,,,,,,,
5,0.6903,4.7176204819277104e-07,0.9,3000,,,,,,,,,,
6,,,1.0,3320,0.6927511096000671,0.5365092158317566,122.6026,423.245,26.459,,,,,
7,0.6799,4.6705572289156623e-07,1.05,3500,,,,,,,,,,
8,0.657,4.623493975903614e-07,1.2,4000,,,,,,,,,,
9,0.6455,4.576430722891566e-07,1.36,4500,,,,,,,,,,
10,0.628,4.529367469879518e-07,1.51,5000,,,,,,,,,,
11,0.6104,4.4823042168674697e-07,1.66,5500,,,,,,,,,,
12,0.5981,4.4352409638554216e-07,1.81,6000,,,,,,,,,,
13,0.5802,4.388177710843373e-07,1.96,6500,,,,,,,,,,
14,,,2.0,6640,0.6421636939048767,0.6687864661216736,122.1174,424.927,26.565,,,,,
15,0.5821,4.3411144578313253e-07,2.11,7000,,,,,,,,,,
16,0.5589,4.2940512048192767e-07,2.26,7500,,,,,,,,,,
17,0.5603,4.246987951807229e-07,2.41,8000,,,,,,,,,,
18,0.5561,4.1999246987951804e-07,2.56,8500,,,,,,,,,,
19,0.5515,4.152861445783132e-07,2.71,9000,,,,,,,,,,
20,0.5332,4.1057981927710846e-07,2.86,9500,,,,,,,,,,
21,,,3.0,9960,0.5438920855522156,0.7180821299552917,122.071,425.089,26.575,,,,,
22,0.5344,4.058734939759036e-07,3.01,10000,,,,,,,,,,
23,0.5256,4.011671686746988e-07,3.16,10500,,,,,,,,,,
24,0.522,3.9646084337349397e-07,3.31,11000,,,,,,,,,,
25,0.5181,3.9175451807228915e-07,3.46,11500,,,,,,,,,,
26,0.5235,3.870481927710843e-07,3.61,12000,,,,,,,,,,
27,0.5286,3.8234186746987953e-07,3.77,12500,,,,,,,,,,
28,0.5219,3.7763554216867466e-07,3.92,13000,,,,,,,,,,
29,,,4.0,13280,0.5239936709403992,0.7256364226341248,121.8485,425.865,26.623,,,,,
30,0.5069,3.7292921686746985e-07,4.07,13500,,,,,,,,,,
31,0.5073,3.682228915662651e-07,4.22,14000,,,,,,,,,,
32,0.493,3.635165662650602e-07,4.37,14500,,,,,,,,,,
33,0.5047,3.588102409638554e-07,4.52,15000,,,,,,,,,,
34,0.5145,3.541039156626506e-07,4.67,15500,,,,,,,,,,
35,0.5017,3.493975903614458e-07,4.82,16000,,,,,,,,,,
36,0.5045,3.446912650602409e-07,4.97,16500,,,,,,,,,,
37,,,5.0,16600,0.5161342024803162,0.7321693301200867,121.9806,425.404,26.594,,,,,
38,0.4951,3.3998493975903615e-07,5.12,17000,,,,,,,,,,
39,0.5036,3.352786144578313e-07,5.27,17500,,,,,,,,,,
40,0.4897,3.3057228915662647e-07,5.42,18000,,,,,,,,,,
41,0.5006,3.258659638554217e-07,5.57,18500,,,,,,,,,,
42,0.493,3.2115963855421684e-07,5.72,19000,,,,,,,,,,
43,0.4948,3.1645331325301203e-07,5.87,19500,,,,,,,,,,
44,,,6.0,19920,0.5120930671691895,0.7361392378807068,122.1307,424.881,26.562,,,,,
45,0.4886,3.117469879518072e-07,6.02,20000,,,,,,,,,,
46,0.4848,3.070406626506024e-07,6.17,20500,,,,,,,,,,
47,0.4887,3.023343373493976e-07,6.33,21000,,,,,,,,,,
48,0.4899,2.976280120481928e-07,6.48,21500,,,,,,,,,,
49,0.4758,2.929216867469879e-07,6.63,22000,,,,,,,,,,
50,0.4915,2.8821536144578315e-07,6.78,22500,,,,,,,,,,
51,0.48,2.835090361445783e-07,6.93,23000,,,,,,,,,,
52,,,7.0,23240,0.5087927579879761,0.7408798933029175,121.9008,425.682,26.612,,,,,
53,0.4777,2.7880271084337347e-07,7.08,23500,,,,,,,,,,
54,0.4879,2.740963855421687e-07,7.23,24000,,,,,,,,,,
55,0.4751,2.6939006024096384e-07,7.38,24500,,,,,,,,,,
56,0.4779,2.64683734939759e-07,7.53,25000,,,,,,,,,,
57,0.4812,2.599774096385542e-07,7.68,25500,,,,,,,,,,
58,0.4696,2.552710843373494e-07,7.83,26000,,,,,,,,,,
59,0.4796,2.5056475903614453e-07,7.98,26500,,,,,,,,,,
60,,,8.0,26560,0.50803542137146,0.7427684664726257,121.8315,425.924,26.627,,,,,
61,0.4734,2.4585843373493977e-07,8.13,27000,,,,,,,,,,
62,0.4696,2.4115210843373496e-07,8.28,27500,,,,,,,,,,
63,0.467,2.3644578313253012e-07,8.43,28000,,,,,,,,,,
64,0.4658,2.3173945783132528e-07,8.58,28500,,,,,,,,,,
65,0.4665,2.2703313253012046e-07,8.73,29000,,,,,,,,,,
66,0.4718,2.2232680722891565e-07,8.89,29500,,,,,,,,,,
