,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
0,0.3913,4.784779614325069e-05,0.69,500,,,,,,,
1,,,1.0,726,0.3278154730796814,0.8635995984077454,10.9459,1016.729,,,
2,0.2499,4.569559228650138e-05,1.38,1000,,,,,,,
3,,,2.0,1452,0.41970178484916687,0.8728547096252441,11.0364,1008.391,,,
4,0.1753,4.354338842975207e-05,2.07,1500,,,,,,,
5,0.0762,4.139118457300275e-05,2.75,2000,,,,,,,
6,,,3.0,2178,0.5434627532958984,0.8711474537849426,11.0405,1008.014,,,
7,0.0519,3.9238980716253446e-05,3.44,2500,,,,,,,
8,,,4.0,2904,0.7438103556632996,0.872585117816925,11.0693,1005.396,,,
9,0.0356,3.708677685950414e-05,4.13,3000,,,,,,,
10,0.0202,3.4934573002754824e-05,4.82,3500,,,,,,,
11,,,5.0,3630,0.7345466613769531,0.8779764771461487,11.8398,939.963,,,
12,0.0156,3.278236914600551e-05,5.51,4000,,,,,,,
13,,,6.0,4356,0.862808108329773,0.8789648413658142,11.8217,941.404,,,
14,0.0165,3.06301652892562e-05,6.2,4500,,,,,,,
15,0.0116,2.847796143250689e-05,6.89,5000,,,,,,,
16,,,7.0,5082,0.9350472092628479,0.8786953091621399,11.8694,937.622,,,
17,0.0073,2.6325757575757575e-05,7.58,5500,,,,,,,
18,,,8.0,5808,1.026592493057251,0.8784257173538208,11.835,940.343,,,
19,0.0037,2.4173553719008264e-05,8.26,6000,,,,,,,
20,0.0058,2.2021349862258957e-05,8.95,6500,,,,,,,
21,,,9.0,6534,0.9599384069442749,0.8767184615135193,11.8512,939.059,,,
22,0.0009,1.9869146005509643e-05,9.64,7000,,,,,,,
23,,,10.0,7260,0.9941704869270325,0.8811213970184326,11.8217,941.402,,,
24,0.0021,1.7716942148760332e-05,10.33,7500,,,,,,,
25,,,11.0,7986,0.8724180459976196,0.8819301128387451,11.8195,941.583,,,
26,0.002,1.5564738292011018e-05,11.02,8000,,,,,,,
27,0.0016,1.3412534435261709e-05,11.71,8500,,,,,,,
28,,,12.0,8712,1.1698552370071411,0.879144549369812,11.8268,941.001,,,
29,0.0024,1.1260330578512397e-05,12.4,9000,,,,,,,
30,,,13.0,9438,1.0526063442230225,0.879144549369812,11.8279,940.91,,,
31,0.0007,9.108126721763086e-06,13.09,9500,,,,,,,
32,0.0009,6.955922865013774e-06,13.77,10000,,,,,,,
33,,,14.0,10164,1.0470459461212158,0.8811213970184326,11.8213,941.435,,,
34,0.0003,4.803719008264463e-06,14.46,10500,,,,,,,
35,,,15.0,10890,1.0953640937805176,0.881660521030426,11.8158,941.877,,,
36,0.0002,2.651515151515152e-06,15.15,11000,,,,,,,
37,0.0,4.993112947658403e-07,15.84,11500,,,,,,,
38,,,16.0,11616,1.0739589929580688,0.8814808130264282,11.8291,940.813,,,
39,,,16.0,11616,,,,,954.191,12.174,91729244260560.0
