,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
0,0.0543,1.854341947115385e-05,0.15,500,,,,,,,
1,0.0643,1.807391826923077e-05,0.3,1000,,,,,,,
2,0.0665,1.7604417067307695e-05,0.45,1500,,,,,,,
3,0.0793,1.7134915865384616e-05,0.6,2000,,,,,,,
4,0.0751,1.666541466346154e-05,0.75,2500,,,,,,,
5,0.0794,1.6195913461538462e-05,0.9,3000,,,,,,,
6,,,1.0,3328,2.2103474140167236,0.7402439713478088,51.9551,998.766,,,
7,0.0738,1.5726412259615387e-05,1.05,3500,,,,,,,
8,0.0466,1.5256911057692308e-05,1.2,4000,,,,,,,
9,0.0541,1.4787409855769233e-05,1.35,4500,,,,,,,
10,0.0657,1.4317908653846154e-05,1.5,5000,,,,,,,
11,0.0553,1.3848407451923079e-05,1.65,5500,,,,,,,
12,0.0716,1.337890625e-05,1.8,6000,,,,,,,
13,0.0699,1.2909405048076922e-05,1.95,6500,,,,,,,
14,,,2.0,6656,2.22377610206604,0.7406486868858337,52.1862,994.344,,,
15,0.0391,1.2439903846153846e-05,2.1,7000,,,,,,,
16,0.0394,1.197040264423077e-05,2.25,7500,,,,,,,
17,0.0502,1.1500901442307693e-05,2.4,8000,,,,,,,
18,0.05,1.1031400240384616e-05,2.55,8500,,,,,,,
19,0.0516,1.056189903846154e-05,2.7,9000,,,,,,,
20,0.0557,1.0092397836538462e-05,2.85,9500,,,,,,,
21,,,3.0,9984,2.245252847671509,0.7387601137161255,52.0677,996.606,,,
22,0.0562,9.622896634615385e-06,3.0,10000,,,,,,,
23,0.0274,9.153395432692308e-06,3.16,10500,,,,,,,
24,0.0343,8.683894230769231e-06,3.31,11000,,,,,,,
25,0.0454,8.214393028846154e-06,3.46,11500,,,,,,,
26,0.0364,7.744891826923077e-06,3.61,12000,,,,,,,
27,0.0435,7.275390625e-06,3.76,12500,,,,,,,
28,0.0479,6.805889423076924e-06,3.91,13000,,,,,,,
29,,,4.0,13312,2.4051997661590576,0.7387986183166504,52.311,991.97,,,
30,0.036,6.336388221153847e-06,4.06,13500,,,,,,,
31,0.0229,5.86688701923077e-06,4.21,14000,,,,,,,
32,0.0272,5.397385817307692e-06,4.36,14500,,,,,,,
33,0.0406,4.927884615384615e-06,4.51,15000,,,,,,,
34,0.0324,4.458383413461538e-06,4.66,15500,,,,,,,
35,0.0406,3.988882211538461e-06,4.81,16000,,,,,,,
36,0.0277,3.519381009615385e-06,4.96,16500,,,,,,,
37,,,5.0,16640,2.659281015396118,0.7407835721969604,54.9851,943.729,,,
38,0.0232,3.049879807692308e-06,5.11,17000,,,,,,,
39,0.0286,2.580378605769231e-06,5.26,17500,,,,,,,
40,0.0221,2.110877403846154e-06,5.41,18000,,,,,,,
41,0.0275,1.6413762019230768e-06,5.56,18500,,,,,,,
42,0.0311,1.1718750000000001e-06,5.71,19000,,,,,,,
43,0.0245,7.023737980769232e-07,5.86,19500,,,,,,,
44,,,6.0,19968,2.6897802352905273,0.7413424253463745,54.0313,960.389,,,
45,0.0286,2.3287259615384616e-07,6.01,20000,,,,,,,
46,0.018,0.0,6.16,20500,,,,,,,
47,0.0157,0.0,6.31,21000,,,,,,,
48,0.0227,0.0,6.46,21500,,,,,,,
49,0.0204,0.0,6.61,22000,,,,,,,
50,0.0196,0.0,6.76,22500,,,,,,,
51,0.0193,0.0,6.91,23000,,,,,,,
52,,,7.0,23296,2.6919479370117188,0.7412075400352478,52.0103,997.706,,,
53,0.0207,0.0,7.06,23500,,,,,,,
54,0.0289,0.0,7.21,24000,,,,,,,
55,0.0158,0.0,7.36,24500,,,,,,,
56,0.023,0.0,7.51,25000,,,,,,,
57,0.0211,0.0,7.66,25500,,,,,,,
58,0.0242,0.0,7.81,26000,,,,,,,
59,0.016,0.0,7.96,26500,,,,,,,
60,,,8.0,26624,2.6919479370117188,0.7412075400352478,52.5305,987.827,,,
61,0.0239,0.0,8.11,27000,,,,,,,
62,0.0207,0.0,8.26,27500,,,,,,,
63,0.0152,0.0,8.41,28000,,,,,,,
64,0.0238,0.0,8.56,28500,,,,,,,
65,0.0199,0.0,8.71,29000,,,,,,,
66,0.0155,0.0,8.86,29500,,,,,,,
67,,,9.0,29952,2.6919479370117188,0.7412075400352478,52.6736,985.142,,,
68,0.0282,0.0,9.01,30000,,,,,,,
69,0.024,0.0,9.16,30500,,,,,,,
70,0.0132,0.0,9.31,31000,,,,,,,
71,0.0236,0.0,9.47,31500,,,,,,,
72,0.0185,0.0,9.62,32000,,,,,,,
73,0.0231,0.0,9.77,32500,,,,,,,
74,0.0207,0.0,9.92,33000,,,,,,,
75,,,10.0,33280,2.6919479370117188,0.7412075400352478,52.516,988.098,,,
76,0.0182,0.0,10.07,33500,,,,,,,
77,0.0226,0.0,10.22,34000,,,,,,,
78,0.0179,0.0,10.37,34500,,,,,,,
79,0.0195,0.0,10.52,35000,,,,,,,
80,0.0195,0.0,10.67,35500,,,,,,,
81,0.0211,0.0,10.82,36000,,,,,,,
82,0.0211,0.0,10.97,36500,,,,,,,
83,,,11.0,36608,2.6919479370117188,0.7412075400352478,53.363,972.415,,,
84,0.0229,0.0,11.12,37000,,,,,,,
85,0.016,0.0,11.27,37500,,,,,,,
86,0.0227,0.0,11.42,38000,,,,,,,
87,0.0149,0.0,11.57,38500,,,,,,,
88,0.02,0.0,11.72,39000,,,,,,,
89,0.0259,0.0,11.87,39500,,,,,,,
90,,,12.0,39936,2.6919479370117188,0.7412075400352478,50.2524,1032.607,,,
91,0.0209,0.0,12.02,40000,,,,,,,
92,0.0172,0.0,12.17,40500,,,,,,,
93,0.0194,0.0,12.32,41000,,,,,,,
94,0.0205,0.0,12.47,41500,,,,,,,
95,0.0247,0.0,12.62,42000,,,,,,,
96,0.0249,0.0,12.77,42500,,,,,,,
97,0.0179,0.0,12.92,43000,,,,,,,
98,,,13.0,43264,2.6919479370117188,0.7412075400352478,50.0528,1036.724,,,
99,0.0207,0.0,13.07,43500,,,,,,,
100,0.0156,0.0,13.22,44000,,,,,,,
101,0.0173,0.0,13.37,44500,,,,,,,
102,0.0186,0.0,13.52,45000,,,,,,,
103,0.0237,0.0,13.67,45500,,,,,,,
104,0.0173,0.0,13.82,46000,,,,,,,
105,0.0232,0.0,13.97,46500,,,,,,,
106,,,14.0,46592,2.6919479370117188,0.7412075400352478,50.124,1035.254,,,
107,0.017,0.0,14.12,47000,,,,,,,
108,0.0268,0.0,14.27,47500,,,,,,,
109,0.017,0.0,14.42,48000,,,,,,,
110,0.0245,0.0,14.57,48500,,,,,,,
111,0.018,0.0,14.72,49000,,,,,,,
112,0.021,0.0,14.87,49500,,,,,,,
113,,,15.0,49920,2.6919479370117188,0.7412075400352478,50.0459,1036.869,,,
114,0.0196,0.0,15.02,50000,,,,,,,
115,0.0213,0.0,15.17,50500,,,,,,,
116,0.0171,0.0,15.32,51000,,,,,,,
117,0.0232,0.0,15.47,51500,,,,,,,
118,0.0248,0.0,15.62,52000,,,,,,,
119,0.0177,0.0,15.78,52500,,,,,,,
120,0.0177,0.0,15.93,53000,,,,,,,
121,,,16.0,53248,2.6919479370117188,0.7412075400352478,49.9362,1039.147,,,
122,,,16.0,53248,,,,,4308.9001,12.358,163002683119560.0
