,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
92,0.3996,4.0270018621973926e-08,14.71,39500,,,,,,,
93,0.4111,3.445065176908752e-08,14.9,40000,,,,,,,
94,,,15.0,40275,0.41938236355781555,0.8098159432411194,40.3351,1070.904,,,
95,0.4079,2.8631284916201116e-08,15.08,40500,,,,,,,
96,0.4028,2.281191806331471e-08,15.27,41000,,,,,,,
97,0.4066,1.6992551210428304e-08,15.46,41500,,,,,,,
98,0.4017,1.1173184357541899e-08,15.64,42000,,,,,,,
99,0.3982,5.353817504655493e-09,15.83,42500,,,,,,,
100,,,16.0,42960,0.4205072522163391,0.8098853826522827,40.307,1071.649,,,
101,,,16.0,42960,,,,,3515.4102,12.22,310940917592184.0
