,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,0.695,4.9529367469879524e-05,0.15,500,,,,,,,,,,
1,0.6933,4.905873493975904e-05,0.3,1000,,,,,,,,,,
2,0.6954,4.858810240963856e-05,0.45,1500,,,,,,,,,,
3,0.6943,4.8117469879518074e-05,0.6,2000,,,,,,,,,,
4,0.6943,4.7646837349397595e-05,0.75,2500,,,,,,,,,,
5,0.6935,4.717620481927711e-05,0.9,3000,,,,,,,,,,
6,,,1.0,3320,0.6931326985359192,0.5073712468147278,45.5143,1140.102,71.274,,,,,
7,0.6938,4.670557228915663e-05,1.05,3500,,,,,,,,,,
8,0.6941,4.6234939759036145e-05,1.2,4000,,,,,,,,,,
9,0.693,4.5764307228915666e-05,1.36,4500,,,,,,,,,,
10,0.6922,4.529367469879519e-05,1.51,5000,,,,,,,,,,
11,0.6937,4.48230421686747e-05,1.66,5500,,,,,,,,,,
12,0.6959,4.435240963855422e-05,1.81,6000,,,,,,,,,,
13,0.6947,4.388177710843374e-05,1.96,6500,,,,,,,,,,
14,,,2.0,6640,0.6931179165840149,0.5072941184043884,45.7639,1133.884,70.886,,,,,
15,0.6954,4.341114457831326e-05,2.11,7000,,,,,,,,,,
16,0.6926,4.294051204819277e-05,2.26,7500,,,,,,,,,,
17,0.6815,4.2469879518072294e-05,2.41,8000,,,,,,,,,,
18,0.6605,4.199924698795181e-05,2.56,8500,,,,,,,,,,
19,0.648,4.152861445783133e-05,2.71,9000,,,,,,,,,,
20,0.638,4.105798192771085e-05,2.86,9500,,,,,,,,,,
21,,,3.0,9960,0.6309053301811218,0.6369119882583618,44.7019,1160.823,72.57,,,,,
22,0.622,4.0587349397590365e-05,3.01,10000,,,,,,,,,,
23,0.5816,4.0116716867469886e-05,3.16,10500,,,,,,,,,,
24,0.5705,3.96460843373494e-05,3.31,11000,,,,,,,,,,
25,0.5631,3.917545180722892e-05,3.46,11500,,,,,,,,,,
26,0.5684,3.8704819277108436e-05,3.61,12000,,,,,,,,,,
27,0.5747,3.823418674698796e-05,3.77,12500,,,,,,,,,,
28,0.561,3.776355421686747e-05,3.92,13000,,,,,,,,,,
29,,,4.0,13280,0.602613627910614,0.6789616942405701,35.1036,1478.223,92.412,,,,,
30,0.5001,3.729292168674699e-05,4.07,13500,,,,,,,,,,
31,0.4656,3.6822289156626514e-05,4.22,14000,,,,,,,,,,
32,0.4647,3.635165662650603e-05,4.37,14500,,,,,,,,,,
33,0.466,3.588102409638555e-05,4.52,15000,,,,,,,,,,
34,0.4773,3.5410391566265064e-05,4.67,15500,,,,,,,,,,
35,0.4665,3.4939759036144585e-05,4.82,16000,,,,,,,,,,
36,0.4878,3.44691265060241e-05,4.97,16500,,,,,,,,,,
37,,,5.0,16600,0.6129543781280518,0.6818523406982422,43.5262,1192.179,74.53,,,,,
38,0.3967,3.3998493975903614e-05,5.12,17000,,,,,,,,,,
39,0.3837,3.3527861445783135e-05,5.27,17500,,,,,,,,,,
40,0.3686,3.305722891566265e-05,5.42,18000,,,,,,,,,,
41,0.3903,3.258659638554217e-05,5.57,18500,,,,,,,,,,
42,0.3981,3.2115963855421685e-05,5.72,19000,,,,,,,,,,
43,0.3798,3.1645331325301206e-05,5.87,19500,,,,,,,,,,
44,,,6.0,19920,0.7634283304214478,0.6884238123893738,43.5559,1191.365,74.479,,,,,
45,0.3668,3.117469879518072e-05,6.02,20000,,,,,,,,,,
46,0.3012,3.070406626506024e-05,6.17,20500,,,,,,,,,,
47,0.3129,3.023343373493976e-05,6.33,21000,,,,,,,,,,
48,0.3098,2.976280120481928e-05,6.48,21500,,,,,,,,,,
49,0.311,2.9292168674698795e-05,6.63,22000,,,,,,,,,,
50,0.3179,2.8821536144578316e-05,6.78,22500,,,,,,,,,,
51,0.3172,2.835090361445783e-05,6.93,23000,,,,,,,,,,
52,,,7.0,23240,0.9477009773254395,0.6856680512428284,36.3868,1426.095,89.153,,,,,
53,0.2833,2.788027108433735e-05,7.08,23500,,,,,,,,,,
54,0.2468,2.7409638554216873e-05,7.23,24000,,,,,,,,,,
55,0.2532,2.6939006024096387e-05,7.38,24500,,,,,,,,,,
56,0.2673,2.6468373493975908e-05,7.53,25000,,,,,,,,,,
57,0.2721,2.5997740963855423e-05,7.68,25500,,,,,,,,,,
58,0.2667,2.552710843373494e-05,7.83,26000,,,,,,,,,,
59,0.2651,2.5056475903614458e-05,7.98,26500,,,,,,,,,,
60,,,8.0,26560,1.17179274559021,0.6844924688339233,36.086,1437.98,89.896,,,,,
61,0.2265,2.4585843373493976e-05,8.13,27000,,,,,,,,,,
62,0.2186,2.4115210843373494e-05,8.28,27500,,,,,,,,,,
63,0.2181,2.364457831325301e-05,8.43,28000,,,,,,,,,,
64,0.2271,2.317394578313253e-05,8.58,28500,,,,,,,,,,
65,0.2258,2.2703313253012047e-05,8.73,29000,,,,,,,,,,
66,0.2385,2.2232680722891565e-05,8.89,29500,,,,,,,,,,
67,,,9.0,29880,1.2181342840194702,0.6807924509048462,44.9528,1154.343,72.165,,,,,
68,0.226,2.1762048192771086e-05,9.04,30000,,,,,,,,,,
69,0.1788,2.1291415662650604e-05,9.19,30500,,,,,,,,,,
70,0.198,2.082078313253012e-05,9.34,31000,,,,,,,,,,
71,0.1964,2.035015060240964e-05,9.49,31500,,,,,,,,,,
72,0.1946,1.9879518072289157e-05,9.64,32000,,,,,,,,,,
73,0.1959,1.9408885542168675e-05,9.79,32500,,,,,,,,,,
74,0.2008,1.8938253012048193e-05,9.94,33000,,,,,,,,,,
