,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,1.0994,4.9530498798076925e-06,0.15,500,,,,,,,,,,
1,1.0988,4.906099759615385e-06,0.3,1000,,,,,,,,,,
2,1.0993,4.859149639423078e-06,0.45,1500,,,,,,,,,,
3,1.0997,4.81219951923077e-06,0.6,2000,,,,,,,,,,
4,1.0935,4.765249399038462e-06,0.75,2500,,,,,,,,,,
5,1.0486,4.718299278846154e-06,0.9,3000,,,,,,,,,,
6,,,1.0,3328,0.9968732595443726,0.48162493109703064,86.7293,598.31,37.404,,,,,
7,1.008,4.671349158653847e-06,1.05,3500,,,,,,,,,,
8,1.001,4.624399038461539e-06,1.2,4000,,,,,,,,,,
9,0.9851,4.577448918269231e-06,1.35,4500,,,,,,,,,,
10,0.9673,4.5304987980769235e-06,1.5,5000,,,,,,,,,,
11,0.9566,4.483548677884616e-06,1.65,5500,,,,,,,,,,
12,0.9586,4.436598557692309e-06,1.8,6000,,,,,,,,,,
13,0.9486,4.389648437500001e-06,1.95,6500,,,,,,,,,,
14,,,2.0,6656,0.9428980946540833,0.5266038179397583,86.2956,601.317,37.592,,,,,
15,0.9311,4.342698317307693e-06,2.1,7000,,,,,,,,,,
16,0.9126,4.295748197115385e-06,2.25,7500,,,,,,,,,,
17,0.9182,4.248798076923077e-06,2.4,8000,,,,,,,,,,
18,0.9135,4.201847956730769e-06,2.55,8500,,,,,,,,,,
19,0.905,4.154897836538461e-06,2.7,9000,,,,,,,,,,
20,0.8935,4.107947716346154e-06,2.85,9500,,,,,,,,,,
21,,,3.0,9984,0.9285785555839539,0.5436010360717773,86.8739,597.314,37.341,,,,,
22,0.901,4.0609975961538465e-06,3.0,10000,,,,,,,,,,
23,0.8745,4.014047475961539e-06,3.16,10500,,,,,,,,,,
24,0.8711,3.967097355769231e-06,3.31,11000,,,,,,,,,,
25,0.861,3.920147235576923e-06,3.46,11500,,,,,,,,,,
26,0.8747,3.873197115384616e-06,3.61,12000,,,,,,,,,,
27,0.868,3.826246995192308e-06,3.76,12500,,,,,,,,,,
28,0.863,3.779296875e-06,3.91,13000,,,,,,,,,,
29,,,4.0,13312,0.9360573887825012,0.5512323975563049,86.0138,603.287,37.715,,,,,
30,0.8494,3.7323467548076923e-06,4.06,13500,,,,,,,,,,
31,0.8328,3.685396634615385e-06,4.21,14000,,,,,,,,,,
32,0.8318,3.6384465144230774e-06,4.36,14500,,,,,,,,,,
33,0.8321,3.5914963942307696e-06,4.51,15000,,,,,,,,,,
34,0.838,3.5445462740384617e-06,4.66,15500,,,,,,,,,,
35,0.825,3.497596153846154e-06,4.81,16000,,,,,,,,,,
36,0.8427,3.450646033653847e-06,4.96,16500,,,,,,,,,,
37,,,5.0,16640,0.9392989277839661,0.5564741492271423,87.2493,594.744,37.181,,,,,
38,0.8021,3.403695913461539e-06,5.11,17000,,,,,,,,,,
39,0.8035,3.356745793269231e-06,5.26,17500,,,,,,,,,,
40,0.7932,3.3097956730769232e-06,5.41,18000,,,,,,,,,,
41,0.8012,3.2628455528846158e-06,5.56,18500,,,,,,,,,,
42,0.7941,3.215895432692308e-06,5.71,19000,,,,,,,,,,
43,0.8023,3.1689453125e-06,5.86,19500,,,,,,,,,,
44,,,6.0,19968,0.9495904445648193,0.5563199520111084,85.6194,606.066,37.889,,,,,
45,0.7948,3.1219951923076926e-06,6.01,20000,,,,,,,,,,
46,0.7666,3.0750450721153847e-06,6.16,20500,,,,,,,,,,
47,0.7672,3.0280949519230773e-06,6.31,21000,,,,,,,,,,
48,0.7771,2.9811448317307694e-06,6.46,21500,,,,,,,,,,
49,0.7697,2.9341947115384616e-06,6.61,22000,,,,,,,,,,
50,0.7731,2.8872445913461537e-06,6.76,22500,,,,,,,,,,
51,0.7841,2.8402944711538467e-06,6.91,23000,,,,,,,,,,
52,,,7.0,23296,0.9620963931083679,0.5565897822380066,87.027,596.264,37.276,,,,,
53,0.7583,2.793344350961539e-06,7.06,23500,,,,,,,,,,
54,0.7332,2.746394230769231e-06,7.21,24000,,,,,,,,,,
55,0.7429,2.699444110576923e-06,7.36,24500,,,,,,,,,,
56,0.7452,2.6524939903846157e-06,7.51,25000,,,,,,,,,,
57,0.7428,2.6055438701923082e-06,7.66,25500,,,,,,,,,,
58,0.7426,2.5585937500000004e-06,7.81,26000,,,,,,,,,,
59,0.7605,2.5116436298076925e-06,7.96,26500,,,,,,,,,,
60,,,8.0,26624,0.9932575225830078,0.556300699710846,86.5613,599.471,37.476,,,,,
61,0.7266,2.4646935096153846e-06,8.11,27000,,,,,,,,,,
62,0.7228,2.417743389423077e-06,8.26,27500,,,,,,,,,,
63,0.7173,2.3707932692307693e-06,8.41,28000,,,,,,,,,,
64,0.7274,2.3238431490384615e-06,8.56,28500,,,,,,,,,,
65,0.7205,2.276893028846154e-06,8.71,29000,,,,,,,,,,
66,0.7242,2.229942908653846e-06,8.86,29500,,,,,,,,,,
67,,,9.0,29952,1.004922866821289,0.554123044013977,87.5626,592.616,37.048,,,,,
68,0.7269,2.1829927884615387e-06,9.01,30000,,,,,,,,,,
69,0.689,2.136042668269231e-06,9.16,30500,,,,,,,,,,
70,0.6932,2.0890925480769234e-06,9.31,31000,,,,,,,,,,
71,0.7009,2.0421424278846155e-06,9.47,31500,,,,,,,,,,
72,0.7064,1.995192307692308e-06,9.62,32000,,,,,,,,,,
73,0.7049,1.9482421875000002e-06,9.77,32500,,,,,,,,,,
74,0.708,1.9012920673076924e-06,9.92,33000,,,,,,,,,,
75,,,10.0,33280,1.024477481842041,0.5530439019203186,87.2613,594.662,37.176,,,,,
76,0.6976,1.8543419471153847e-06,10.07,33500,,,,,,,,,,
77,0.6784,1.8073918269230769e-06,10.22,34000,,,,,,,,,,
78,0.6809,1.7604417067307694e-06,10.37,34500,,,,,,,,,,
79,0.6676,1.7134915865384616e-06,10.52,35000,,,,,,,,,,
80,0.6809,1.6665414663461541e-06,10.67,35500,,,,,,,,,,
81,0.6857,1.6195913461538462e-06,10.82,36000,,,,,,,,,,
82,0.6915,1.5726412259615386e-06,10.97,36500,,,,,,,,,,
83,,,11.0,36608,1.0358400344848633,0.5518876314163208,87.3988,593.726,37.117,,,,,
84,0.6651,1.525691105769231e-06,11.12,37000,,,,,,,,,,
85,0.6609,1.4787409855769233e-06,11.27,37500,,,,,,,,,,
86,0.6616,1.4317908653846154e-06,11.42,38000,,,,,,,,,,
87,0.6686,1.384840745192308e-06,11.57,38500,,,,,,,,,,
88,0.6714,1.3378906250000001e-06,11.72,39000,,,,,,,,,,
89,0.6627,1.2909405048076923e-06,11.87,39500,,,,,,,,,,
90,,,12.0,39936,1.0623921155929565,0.5509240627288818,88.8474,584.046,36.512,,,,,
91,0.6701,1.2439903846153848e-06,12.02,40000,,,,,,,,,,
92,0.6466,1.197040264423077e-06,12.17,40500,,,,,,,,,,
93,0.6538,1.1500901442307693e-06,12.32,41000,,,,,,,,,,
94,0.6485,1.1031400240384616e-06,12.47,41500,,,,,,,,,,
95,0.6532,1.056189903846154e-06,12.62,42000,,,,,,,,,,
96,0.6469,1.0092397836538461e-06,12.77,42500,,,,,,,,,,
97,0.6448,9.622896634615385e-07,12.92,43000,,,,,,,,,,
98,,,13.0,43264,1.088437795639038,0.5505579113960266,89.5319,579.581,36.233,,,,,
99,0.6457,9.153395432692308e-07,13.07,43500,,,,,,,,,,
100,0.6344,8.683894230769231e-07,13.22,44000,,,,,,,,,,
101,0.6297,8.214393028846154e-07,13.37,44500,,,,,,,,,,
102,0.6368,7.744891826923078e-07,13.52,45000,,,,,,,,,,
103,0.6279,7.275390625000001e-07,13.67,45500,,,,,,,,,,
104,0.6376,6.805889423076923e-07,13.82,46000,,,,,,,,,,
105,0.6377,6.336388221153847e-07,13.97,46500,,,,,,,,,,
106,,,14.0,46592,1.1131457090377808,0.5487271547317505,88.6458,585.375,36.595,,,,,
107,0.6357,5.86688701923077e-07,14.12,47000,,,,,,,,,,
108,0.6236,5.397385817307693e-07,14.27,47500,,,,,,,,,,
109,0.6314,4.927884615384615e-07,14.42,48000,,,,,,,,,,
110,0.6212,4.458383413461539e-07,14.57,48500,,,,,,,,,,
111,0.6307,3.9888822115384617e-07,14.72,49000,,,,,,,,,,
112,0.6252,3.519381009615385e-07,14.87,49500,,,,,,,,,,
113,,,15.0,49920,1.1274083852767944,0.5489776730537415,89.4371,580.195,36.271,,,,,
114,0.6294,3.049879807692308e-07,15.02,50000,,,,,,,,,,
115,0.6095,2.580378605769231e-07,15.17,50500,,,,,,,,,,
116,0.6117,2.1108774038461543e-07,15.32,51000,,,,,,,,,,
117,0.626,1.641376201923077e-07,15.47,51500,,,,,,,,,,
118,0.6176,1.1718750000000002e-07,15.62,52000,,,,,,,,,,
119,0.6212,7.023737980769231e-08,15.78,52500,,,,,,,,,,
120,0.6228,2.328725961538462e-08,15.93,53000,,,,,,,,,,
121,,,16.0,53248,1.139511227607727,0.5483224391937256,88.0548,589.303,36.841,,,,,
122,,,16.0,53248,,,,,,6026.1939,141.34,8.836,3.844780913153045e+16,0.7674210226306548
