,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,1.0997,4.798646907216496e-06,0.64,500,,,,,,,,,,
1,,,1.0,776,1.0984729528427124,0.3421940803527832,20.5921,575.464,35.985,,,,,
2,1.0992,4.5972938144329895e-06,1.29,1000,,,,,,,,,,
3,1.0978,4.395940721649485e-06,1.93,1500,,,,,,,,,,
4,,,2.0,1552,1.0966405868530273,0.3458227813243866,20.4843,578.492,36.174,,,,,
5,1.081,4.1945876288659794e-06,2.58,2000,,,,,,,,,,
6,,,3.0,2328,0.9832220077514648,0.4818565547466278,21.5106,550.891,34.448,,,,,
7,1.0088,3.993234536082475e-06,3.22,2500,,,,,,,,,,
8,0.961,3.7918814432989694e-06,3.87,3000,,,,,,,,,,
9,,,4.0,3104,0.9324942231178284,0.5162025094032288,20.9588,565.395,35.355,,,,,
10,0.9254,3.5905283505154643e-06,4.51,3500,,,,,,,,,,
11,,,5.0,3880,0.9154312610626221,0.5432067513465881,21.4731,551.854,34.508,,,,,
12,0.9028,3.3891752577319593e-06,5.15,4000,,,,,,,,,,
13,0.8781,3.187822164948454e-06,5.8,4500,,,,,,,,,,
14,,,6.0,4656,0.9016396999359131,0.5481856465339661,21.2863,556.696,34.811,,,,,
15,0.8497,2.986469072164949e-06,6.44,5000,,,,,,,,,,
16,,,7.0,5432,0.890570878982544,0.5651476979255676,21.1943,559.112,34.962,,,,,
17,0.8377,2.7851159793814438e-06,7.09,5500,,,,,,,,,,
18,0.812,2.5837628865979388e-06,7.73,6000,,,,,,,,,,
19,,,8.0,6208,0.898223876953125,0.5650632977485657,21.1797,559.497,34.986,,,,,
20,0.7846,2.382409793814433e-06,8.38,6500,,,,,,,,,,
21,,,9.0,6984,0.886715292930603,0.5738396644592285,20.9964,564.383,35.292,,,,,
22,0.7852,2.181056701030928e-06,9.02,7000,,,,,,,,,,
23,0.7532,1.979703608247423e-06,9.66,7500,,,,,,,,,,
24,,,10.0,7760,0.8912102580070496,0.5797468423843384,20.9893,564.574,35.304,,,,,
25,0.7459,1.7783505154639178e-06,10.31,8000,,,,,,,,,,
26,0.7357,1.5769974226804125e-06,10.95,8500,,,,,,,,,,
27,,,11.0,8536,0.8969979286193848,0.5819409489631653,20.4272,580.11,36.275,,,,,
28,0.7101,1.3756443298969075e-06,11.6,9000,,,,,,,,,,
29,,,12.0,9312,0.917884349822998,0.5834599137306213,20.7869,570.069,35.647,,,,,
30,0.6974,1.174291237113402e-06,12.24,9500,,,,,,,,,,
31,0.7071,9.72938144329897e-07,12.89,10000,,,,,,,,,,
32,,,13.0,10088,0.9130848050117493,0.5854008197784424,20.6054,575.091,35.961,,,,,
33,0.673,7.715850515463919e-07,13.53,10500,,,,,,,,,,
34,,,14.0,10864,0.9257579445838928,0.5832067728042603,21.3294,555.57,34.741,,,,,
35,0.686,5.702319587628866e-07,14.18,11000,,,,,,,,,,
36,0.6753,3.688788659793815e-07,14.82,11500,,,,,,,,,,
37,,,15.0,11640,0.9306102395057678,0.5875105261802673,21.2395,557.924,34.888,,,,,
38,0.654,1.675257731958763e-07,15.46,12000,,,,,,,,,,
39,,,16.0,12416,0.9334093332290649,0.5885232090950012,21.3172,555.89,34.761,,,,,
40,,,16.0,12416,,,,,,1462.9342,135.782,8.487,9777428537608368.0,0.8340606738611595
