,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,1.0991,4.941806331471136e-06,0.19,500,,,,,,,,,,
1,1.0997,4.883612662942272e-06,0.37,1000,,,,,,,,,,
2,1.0991,4.8254189944134085e-06,0.56,1500,,,,,,,,,,
3,1.099,4.767225325884544e-06,0.74,2000,,,,,,,,,,
4,1.0997,4.70903165735568e-06,0.93,2500,,,,,,,,,,
5,,,1.0,2685,1.0550647974014282,0.40472277998924255,72.6444,594.609,37.167,,,,,
6,1.0639,4.6508379888268166e-06,1.12,3000,,,,,,,,,,
7,1.0237,4.592644320297952e-06,1.3,3500,,,,,,,,,,
8,1.0005,4.5344506517690875e-06,1.49,4000,,,,,,,,,,
9,0.9787,4.476256983240224e-06,1.68,4500,,,,,,,,,,
10,0.9769,4.41806331471136e-06,1.86,5000,,,,,,,,,,
11,,,2.0,5370,0.9588558077812195,0.5197592377662659,69.5445,621.113,38.824,,,,,
12,0.9517,4.3598696461824955e-06,2.05,5500,,,,,,,,,,
13,0.9176,4.301675977653632e-06,2.23,6000,,,,,,,,,,
14,0.9193,4.243482309124767e-06,2.42,6500,,,,,,,,,,
15,0.912,4.185288640595904e-06,2.61,7000,,,,,,,,,,
16,0.9085,4.127094972067039e-06,2.79,7500,,,,,,,,,,
17,0.9088,4.068901303538175e-06,2.98,8000,,,,,,,,,,
18,,,3.0,8055,0.9367401599884033,0.5429100394248962,70.4224,613.37,38.34,,,,,
19,0.8704,4.010707635009311e-06,3.17,8500,,,,,,,,,,
20,0.8776,3.952513966480447e-06,3.35,9000,,,,,,,,,,
21,0.8765,3.8943202979515835e-06,3.54,9500,,,,,,,,,,
22,0.8535,3.836126629422719e-06,3.72,10000,,,,,,,,,,
23,0.8583,3.7779329608938552e-06,3.91,10500,,,,,,,,,,
24,,,4.0,10740,0.9371479153633118,0.5580043792724609,71.6738,602.661,37.671,,,,,
25,0.844,3.719739292364991e-06,4.1,11000,,,,,,,,,,
26,0.827,3.661545623836127e-06,4.28,11500,,,,,,,,,,
27,0.8245,3.603351955307263e-06,4.47,12000,,,,,,,,,,
28,0.8139,3.545158286778399e-06,4.66,12500,,,,,,,,,,
29,0.8209,3.4869646182495346e-06,4.84,13000,,,,,,,,,,
30,,,5.0,13425,0.9155442714691162,0.5663849711418152,72.3276,597.213,37.33,,,,,
31,0.8143,3.4287709497206705e-06,5.03,13500,,,,,,,,,,
32,0.7791,3.3705772811918064e-06,5.21,14000,,,,,,,,,,
33,0.7857,3.3123836126629427e-06,5.4,14500,,,,,,,,,,
34,0.7901,3.2541899441340786e-06,5.59,15000,,,,,,,,,,
35,0.7781,3.1959962756052145e-06,5.77,15500,,,,,,,,,,
36,0.7761,3.13780260707635e-06,5.96,16000,,,,,,,,,,
37,,,6.0,16110,0.9196560382843018,0.5753211975097656,71.5297,603.875,37.747,,,,,
38,0.7604,3.0796089385474862e-06,6.15,16500,,,,,,,,,,
39,0.7523,3.021415270018622e-06,6.33,17000,,,,,,,,,,
40,0.7473,2.963221601489758e-06,6.52,17500,,,,,,,,,,
41,0.7486,2.9050279329608943e-06,6.7,18000,,,,,,,,,,
42,0.7512,2.84683426443203e-06,6.89,18500,,,,,,,,,,
43,,,7.0,18795,0.9244324564933777,0.5801365971565247,72.1519,598.667,37.421,,,,,
44,0.7528,2.788640595903166e-06,7.08,19000,,,,,,,,,,
45,0.7178,2.7304469273743015e-06,7.26,19500,,,,,,,,,,
46,0.7247,2.6722532588454383e-06,7.45,20000,,,,,,,,,,
47,0.7079,2.6140595903165737e-06,7.64,20500,,,,,,,,,,
48,0.7206,2.5558659217877096e-06,7.82,21000,,,,,,,,,,
49,,,8.0,21480,0.9477472901344299,0.5805301666259766,73.0976,590.922,36.937,,,,,
50,0.7257,2.4976722532588455e-06,8.01,21500,,,,,,,,,,
51,0.6862,2.4394785847299814e-06,8.19,22000,,,,,,,,,,
52,0.6964,2.3812849162011177e-06,8.38,22500,,,,,,,,,,
53,0.681,2.323091247672253e-06,8.57,23000,,,,,,,,,,
54,0.7087,2.2648975791433895e-06,8.75,23500,,,,,,,,,,
55,0.701,2.2067039106145253e-06,8.94,24000,,,,,,,,,,
56,,,9.0,24165,0.9615572094917297,0.5824748277664185,71.4723,604.36,37.777,,,,,
57,0.6812,2.1485102420856612e-06,9.12,24500,,,,,,,,,,
58,0.6728,2.090316573556797e-06,9.31,25000,,,,,,,,,,
59,0.6654,2.032122905027933e-06,9.5,25500,,,,,,,,,,
60,0.673,1.9739292364990693e-06,9.68,26000,,,,,,,,,,
61,0.6749,1.915735567970205e-06,9.87,26500,,,,,,,,,,
62,,,10.0,26850,0.9980303645133972,0.5840259194374084,73.0313,591.458,36.97,,,,,
63,0.661,1.857541899441341e-06,10.06,27000,,,,,,,,,,
64,0.6626,1.799348230912477e-06,10.24,27500,,,,,,,,,,
65,0.6508,1.7411545623836128e-06,10.43,28000,,,,,,,,,,
66,0.6421,1.6829608938547487e-06,10.61,28500,,,,,,,,,,
67,0.6572,1.6247672253258848e-06,10.8,29000,,,,,,,,,,
68,0.6499,1.5665735567970205e-06,10.99,29500,,,,,,,,,,
69,,,11.0,29535,1.0041537284851074,0.5828452110290527,71.9553,600.304,37.523,,,,,
70,0.624,1.5083798882681566e-06,11.17,30000,,,,,,,,,,
71,0.6274,1.4501862197392925e-06,11.36,30500,,,,,,,,,,
72,0.629,1.3919925512104286e-06,11.55,31000,,,,,,,,,,
73,0.6372,1.3337988826815642e-06,11.73,31500,,,,,,,,,,
74,0.6461,1.2756052141527003e-06,11.92,32000,,,,,,,,,,
75,,,12.0,32220,1.0326812267303467,0.5831462144851685,72.4039,596.584,37.291,,,,,
76,0.6184,1.2174115456238362e-06,12.1,32500,,,,,,,,,,
77,0.6124,1.159217877094972e-06,12.29,33000,,,,,,,,,,
78,0.6167,1.1010242085661082e-06,12.48,33500,,,,,,,,,,
79,0.612,1.042830540037244e-06,12.66,34000,,,,,,,,,,
80,0.6427,9.8463687150838e-07,12.85,34500,,,,,,,,,,
81,,,13.0,34905,1.0305874347686768,0.583007276058197,72.1547,598.644,37.42,,,,,
82,0.6128,9.264432029795159e-07,13.04,35000,,,,,,,,,,
83,0.6015,8.682495344506518e-07,13.22,35500,,,,,,,,,,
84,0.6012,8.100558659217877e-07,13.41,36000,,,,,,,,,,
85,0.6044,7.518621973929237e-07,13.59,36500,,,,,,,,,,
86,0.6078,6.936685288640596e-07,13.78,37000,,,,,,,,,,
87,0.5994,6.354748603351956e-07,13.97,37500,,,,,,,,,,
88,,,14.0,37590,1.0510650873184204,0.5815256237983704,73.3338,589.019,36.818,,,,,
89,0.6071,5.772811918063316e-07,14.15,38000,,,,,,,,,,
90,0.5962,5.190875232774674e-07,14.34,38500,,,,,,,,,,
91,0.585,4.608938547486034e-07,14.53,39000,,,,,,,,,,
92,0.5859,4.027001862197393e-07,14.71,39500,,,,,,,,,,
93,0.5873,3.4450651769087525e-07,14.9,40000,,,,,,,,,,
94,,,15.0,40275,1.0597599744796753,0.5813635587692261,72.9866,591.821,36.993,,,,,
95,0.6048,2.863128491620112e-07,15.08,40500,,,,,,,,,,
96,0.5854,2.2811918063314715e-07,15.27,41000,,,,,,,,,,
97,0.6024,1.6992551210428306e-07,15.46,41500,,,,,,,,,,
98,0.5867,1.11731843575419e-07,15.64,42000,,,,,,,,,,
99,0.5862,5.353817504655494e-08,15.83,42500,,,,,,,,,,
100,,,16.0,42960,1.071659803390503,0.582127571105957,72.6371,594.669,37.171,,,,,
101,,,16.0,42960,,,,,,4873.6505,141.016,8.815,3.1110315155413416e+16,0.7503898038100486
