,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
0,1.1018,9.569559228650139e-06,0.69,500,,,,,,,
1,,,1.0,726,1.015795350074768,0.5004941821098328,32.8579,338.701,,,
2,1.0072,9.139118457300277e-06,1.38,1000,,,,,,,
3,,,2.0,1452,0.8045253157615662,0.6175757050514221,33.1898,335.314,,,
4,0.8352,8.708677685950414e-06,2.07,1500,,,,,,,
5,0.7194,8.278236914600552e-06,2.75,2000,,,,,,,
6,,,3.0,2178,0.7460116147994995,0.6625033617019653,33.2211,334.998,,,
7,0.6362,7.847796143250688e-06,3.44,2500,,,,,,,
8,,,4.0,2904,0.7838283181190491,0.6642106175422668,33.5156,332.055,,,
9,0.5868,7.4173553719008275e-06,4.13,3000,,,,,,,
10,0.5093,6.986914600550965e-06,4.82,3500,,,,,,,
11,,,5.0,3630,0.825938880443573,0.6691526770591736,33.724,330.003,,,
12,0.4341,6.556473829201102e-06,5.51,4000,,,,,,,
13,,,6.0,4356,0.9019416570663452,0.6678048372268677,34.1241,326.133,,,
14,0.4128,6.12603305785124e-06,6.2,4500,,,,,,,
15,0.3446,5.695592286501378e-06,6.89,5000,,,,,,,
16,,,7.0,5082,0.9725791811943054,0.6676251292228699,34.0088,327.239,,,
17,0.2903,5.265151515151515e-06,7.58,5500,,,,,,,
18,,,8.0,5808,1.1171739101409912,0.6705005168914795,35.2003,316.162,,,
19,0.2615,4.834710743801653e-06,8.26,6000,,,,,,,
20,0.2294,4.4042699724517915e-06,8.95,6500,,,,,,,
21,,,9.0,6534,1.293413758277893,0.6667265892028809,34.4093,323.43,,,
22,0.1855,3.973829201101929e-06,9.64,7000,,,,,,,
23,,,10.0,7260,1.4897667169570923,0.6628627777099609,34.3552,323.94,,,
24,0.1762,3.5433884297520667e-06,10.33,7500,,,,,,,
25,,,11.0,7986,1.7074486017227173,0.6673555374145508,35.1663,316.468,,,
26,0.1505,3.112947658402204e-06,11.02,8000,,,,,,,
27,0.1172,2.682506887052342e-06,11.71,8500,,,,,,,
28,,,12.0,8712,1.744717001914978,0.6594482660293579,34.7459,320.296,,,
29,0.1068,2.2520661157024796e-06,12.4,9000,,,,,,,
30,,,13.0,9438,1.9157254695892334,0.665378749370575,34.6913,320.801,,,
31,0.1116,1.8216253443526172e-06,13.09,9500,,,,,,,
32,0.0886,1.391184573002755e-06,13.77,10000,,,,,,,
33,,,14.0,10164,2.0254065990448,0.6658279895782471,34.9944,318.022,,,
34,0.0777,9.607438016528927e-07,14.46,10500,,,,,,,
35,,,15.0,10890,2.12404465675354,0.6641207933425903,34.096,326.402,,,
36,0.0688,5.303030303030304e-07,15.15,11000,,,,,,,
37,0.0688,9.986225895316805e-08,15.84,11500,,,,,,,
38,,,16.0,11616,2.1255195140838623,0.6652888655662537,34.1585,325.804,,,
39,,,16.0,11616,,,,,2625.7096,4.424,176302241120844.0
